rssi,mac_address,timestamp,distance,receiver
-68,B0:B4:48:BC:63:07,145904451358,6.67,False
-63,B0:B4:48:BC:63:07,145904451359,5.48,False
-68,B0:B4:48:BC:63:07,145904451360,6.67,False
-62,B0:B4:48:BC:63:07,145904451360,5.24,False
-65,B0:B4:48:BC:63:07,145904451361,5.95,False
-62,B0:B4:48:BC:63:07,145904451362,5.24,False
-70,B0:B4:48:BC:63:07,145904451363,7.14,False
-69,B0:B4:48:BC:63:07,145904451384,6.9,False
-62,B0:B4:48:BC:63:07,145904451385,5.24,False
-60,B0:B4:48:BC:63:07,145904451386,4.76,False
-70,B0:B4:48:BC:63:07,145904451387,7.14,False
-69,B0:B4:48:BC:63:07,145904451388,6.9,False
-62,B0:B4:48:BC:63:07,145904451389,5.24,False
-59,B0:B4:48:BC:63:07,145904451390,4.52,False
-62,B0:B4:48:BC:63:07,145904451390,5.24,False
-59,B0:B4:48:BC:63:07,145904451447,4.52,False
-70,B0:B4:48:BC:63:07,145904451449,7.14,False
-69,B0:B4:48:BC:63:07,145904451451,6.9,False
-62,B0:B4:48:BC:63:07,145904451452,5.24,False
-59,B0:B4:48:BC:63:07,145904451454,4.52,False
-71,B0:B4:48:BC:63:07,145904451455,7.38,False
-70,B0:B4:48:BC:63:07,145904451456,7.14,False
-62,B0:B4:48:BC:63:07,145904451458,5.24,False
-62,B0:B4:48:BC:63:07,145904451460,5.24,False
-68,B0:B4:48:BC:63:07,145904451502,6.67,False
-62,B0:B4:48:BC:63:07,145904451503,5.24,False
-59,B0:B4:48:BC:63:07,145904451505,4.52,False
-59,B0:B4:48:BC:63:07,145904451506,4.52,False
-69,B0:B4:48:BC:63:07,145904451506,6.9,False
-68,B0:B4:48:BC:63:07,145904451507,6.67,False
-62,B0:B4:48:BC:63:07,145904451508,5.24,False
-59,B0:B4:48:BC:63:07,145904451509,4.52,False
-68,B0:B4:48:BC:63:07,145904451566,6.67,False
-62,B0:B4:48:BC:63:07,145904451567,5.24,False
-69,B0:B4:48:BC:63:07,145904451568,6.9,False
-67,B0:B4:48:BC:63:07,145904451569,6.43,False
-68,B0:B4:48:BC:63:07,145904451570,6.67,False
-62,B0:B4:48:BC:63:07,145904451570,5.24,False
-62,B0:B4:48:BC:63:07,145904451571,5.24,False
-59,B0:B4:48:BC:63:07,145904451572,4.52,False
-69,B0:B4:48:BC:63:07,145904451608,6.9,False
-68,B0:B4:48:BC:63:07,145904451609,6.67,False
-68,B0:B4:48:BC:63:07,145904451610,6.67,False
-62,B0:B4:48:BC:63:07,145904451612,5.24,False
-69,B0:B4:48:BC:63:07,145904451612,6.9,False
-67,B0:B4:48:BC:63:07,145904451613,6.43,False
-62,B0:B4:48:BC:63:07,145904451614,5.24,False
-59,B0:B4:48:BC:63:07,145904451615,4.52,False
-69,B0:B4:48:BC:63:07,145904451649,6.9,False
-67,B0:B4:48:BC:63:07,145904451651,6.43,False
-62,B0:B4:48:BC:63:07,145904451652,5.24,False
-59,B0:B4:48:BC:63:07,145904451653,4.52,False
-69,B0:B4:48:BC:63:07,145904451654,6.9,False
-68,B0:B4:48:BC:63:07,145904451655,6.67,False
-69,B0:B4:48:BC:63:07,145904451655,6.9,False
-67,B0:B4:48:BC:63:07,145904451656,6.43,False
-68,B0:B4:48:BC:63:07,145904451691,6.67,False
-62,B0:B4:48:BC:63:07,145904451692,5.24,False
-62,B0:B4:48:BC:63:07,145904451694,5.24,False
-59,B0:B4:48:BC:63:07,145904451694,4.52,False
-69,B0:B4:48:BC:63:07,145904451695,6.9,False
-67,B0:B4:48:BC:63:07,145904451696,6.43,False
-62,B0:B4:48:BC:63:07,145904451697,5.24,False
-59,B0:B4:48:BC:63:07,145904451697,4.52,False
-69,B0:B4:48:BC:63:07,145904451743,6.9,False
-68,B0:B4:48:BC:63:07,145904451744,6.67,False
-62,B0:B4:48:BC:63:07,145904451746,5.24,False
-59,B0:B4:48:BC:63:07,145904451746,4.52,False
-68,B0:B4:48:BC:63:07,145904451747,6.67,False
-67,B0:B4:48:BC:63:07,145904451748,6.43,False
-65,B0:B4:48:BC:63:07,145904451749,5.95,False
-60,B0:B4:48:BC:63:07,145904451750,4.76,False
-62,B0:B4:48:BC:63:07,145904451784,5.24,False
-59,B0:B4:48:BC:63:07,145904451785,4.52,False
-68,B0:B4:48:BC:63:07,145904451787,6.67,False
-61,B0:B4:48:BC:63:07,145904451787,5.0,False
-68,B0:B4:48:BC:63:07,145904451789,6.67,False
-68,B0:B4:48:BC:63:07,145904451790,6.67,False
-61,B0:B4:48:BC:63:07,145904451790,5.0,False
-69,B0:B4:48:BC:63:07,145904451791,6.9,False
-67,B0:B4:48:BC:63:07,145904451827,6.43,False
-68,B0:B4:48:BC:63:07,145904451828,6.67,False
-61,B0:B4:48:BC:63:07,145904451829,5.0,False
-69,B0:B4:48:BC:63:07,145904451830,6.9,False
-68,B0:B4:48:BC:63:07,145904451831,6.67,False
-68,B0:B4:48:BC:63:07,145904451832,6.67,False
-62,B0:B4:48:BC:63:07,145904451833,5.24,False
-70,B0:B4:48:BC:63:07,145904451833,7.14,False
-68,B0:B4:48:BC:63:07,145904451879,6.67,False
-68,B0:B4:48:BC:63:07,145904451880,6.67,False
-64,B0:B4:48:BC:63:07,145904451882,5.71,False
-69,B0:B4:48:BC:63:07,145904451883,6.9,False
-68,B0:B4:48:BC:63:07,145904451884,6.67,False
-68,B0:B4:48:BC:63:07,145904451884,6.67,False
-63,B0:B4:48:BC:63:07,145904451885,5.48,False
-68,B0:B4:48:BC:63:07,145904451886,6.67,False
-64,B0:B4:48:BC:63:07,145904451933,5.71,False
-62,B0:B4:48:BC:63:07,145904451933,5.24,False
-60,B0:B4:48:BC:63:07,145904451935,4.76,False
-62,B0:B4:48:BC:63:07,145904451936,5.24,False
