rssi,mac_address,timestamp,distance,receiver
-62,B0:B4:48:BC:63:07,145904503903,5.24,False
-62,B0:B4:48:BC:63:07,145904503909,5.24,False
-59,B0:B4:48:BC:63:07,145904503910,4.52,False
-68,B0:B4:48:BC:63:07,145904503913,6.67,False
-63,B0:B4:48:BC:63:07,145904503914,5.48,False
-68,B0:B4:48:BC:63:07,145904503916,6.67,False
-63,B0:B4:48:BC:63:07,145904503942,5.48,False
-68,B0:B4:48:BC:63:07,145904503943,6.67,False
-63,B0:B4:48:BC:63:07,145904503944,5.48,False
-63,B0:B4:48:BC:63:07,145904503945,5.48,False
-64,B0:B4:48:BC:63:07,145904503946,5.71,False
-68,B0:B4:48:BC:63:07,145904503947,6.67,False
-63,B0:B4:48:BC:63:07,145904503947,5.48,False
-62,B0:B4:48:BC:63:07,145904503948,5.24,False
-59,B0:B4:48:BC:63:07,145904503993,4.52,False
-68,B0:B4:48:BC:63:07,145904503994,6.67,False
-63,B0:B4:48:BC:63:07,145904503995,5.48,False
-62,B0:B4:48:BC:63:07,145904503997,5.24,False
-59,B0:B4:48:BC:63:07,145904503998,4.52,False
-68,B0:B4:48:BC:63:07,145904503999,6.67,False
-63,B0:B4:48:BC:63:07,145904504000,5.48,False
-62,B0:B4:48:BC:63:07,145904504000,5.24,False
-59,B0:B4:48:BC:63:07,145904504035,4.52,False
-62,B0:B4:48:BC:63:07,145904504036,5.24,False
-59,B0:B4:48:BC:63:07,145904504037,4.52,False
-68,B0:B4:48:BC:63:07,145904504038,6.67,False
-63,B0:B4:48:BC:63:07,145904504039,5.48,False
-68,B0:B4:48:BC:63:07,145904504040,6.67,False
-61,B0:B4:48:BC:63:07,145904504041,5.0,False
-68,B0:B4:48:BC:63:07,145904504041,6.67,False
-63,B0:B4:48:BC:63:07,145904504087,5.48,False
-68,B0:B4:48:BC:63:07,145904504089,6.67,False
-61,B0:B4:48:BC:63:07,145904504090,5.0,False
-62,B0:B4:48:BC:63:07,145904504091,5.24,False
-59,B0:B4:48:BC:63:07,145904504092,4.52,False
-68,B0:B4:48:BC:63:07,145904504092,6.67,False
-61,B0:B4:48:BC:63:07,145904504093,5.0,False
-62,B0:B4:48:BC:63:07,145904504094,5.24,False
-59,B0:B4:48:BC:63:07,145904504095,4.52,False
-68,B0:B4:48:BC:63:07,145904504130,6.67,False
-62,B0:B4:48:BC:63:07,145904504131,5.24,False
-62,B0:B4:48:BC:63:07,145904504132,5.24,False
-59,B0:B4:48:BC:63:07,145904504133,4.52,False
-65,B0:B4:48:BC:63:07,145904504134,5.95,False
-62,B0:B4:48:BC:63:07,145904504135,5.24,False
-68,B0:B4:48:BC:63:07,145904504136,6.67,False
-62,B0:B4:48:BC:63:07,145904504136,5.24,False
-68,B0:B4:48:BC:63:07,145904504172,6.67,False
-62,B0:B4:48:BC:63:07,145904504174,5.24,False
-62,B0:B4:48:BC:63:07,145904504175,5.24,False
-59,B0:B4:48:BC:63:07,145904504176,4.52,False
-68,B0:B4:48:BC:63:07,145904504176,6.67,False
-62,B0:B4:48:BC:63:07,145904504177,5.24,False
-68,B0:B4:48:BC:63:07,145904504178,6.67,False
-61,B0:B4:48:BC:63:07,145904504179,5.0,False
-68,B0:B4:48:BC:63:07,145904504224,6.67,False
-62,B0:B4:48:BC:63:07,145904504226,5.24,False
-68,B0:B4:48:BC:63:07,145904504227,6.67,False
-61,B0:B4:48:BC:63:07,145904504228,5.0,False
-62,B0:B4:48:BC:63:07,145904504228,5.24,False
-61,B0:B4:48:BC:63:07,145904504229,5.0,False
-68,B0:B4:48:BC:63:07,145904504230,6.67,False
-62,B0:B4:48:BC:63:07,145904504230,5.24,False
-65,B0:B4:48:BC:63:07,145904504276,5.95,False
-59,B0:B4:48:BC:63:07,145904504277,4.52,False
-68,B0:B4:48:BC:63:07,145904504279,6.67,False
-61,B0:B4:48:BC:63:07,145904504280,5.0,False
-68,B0:B4:48:BC:63:07,145904504280,6.67,False
-62,B0:B4:48:BC:63:07,145904504281,5.24,False
-62,B0:B4:48:BC:63:07,145904504282,5.24,False
-59,B0:B4:48:BC:63:07,145904504282,4.52,False
-68,B0:B4:48:BC:63:07,145904504318,6.67,False
-62,B0:B4:48:BC:63:07,145904504319,5.24,False
-62,B0:B4:48:BC:63:07,145904504320,5.24,False
-59,B0:B4:48:BC:63:07,145904504321,4.52,False
-68,B0:B4:48:BC:63:07,145904504322,6.67,False
-61,B0:B4:48:BC:63:07,145904504322,5.0,False
-62,B0:B4:48:BC:63:07,145904504323,5.24,False
-59,B0:B4:48:BC:63:07,145904504324,4.52,False
-68,B0:B4:48:BC:63:07,145904504370,6.67,False
-61,B0:B4:48:BC:63:07,145904504371,5.0,False
-62,B0:B4:48:BC:63:07,145904504373,5.24,False
-59,B0:B4:48:BC:63:07,145904504373,4.52,False
-68,B0:B4:48:BC:63:07,145904504375,6.67,False
-63,B0:B4:48:BC:63:07,145904504375,5.48,False
-68,B0:B4:48:BC:63:07,145904504376,6.67,False
-64,B0:B4:48:BC:63:07,145904504377,5.71,False
-62,B0:B4:48:BC:63:07,145904504411,5.24,False
-59,B0:B4:48:BC:63:07,145904504412,4.52,False
-62,B0:B4:48:BC:63:07,145904504413,5.24,False
-59,B0:B4:48:BC:63:07,145904504414,4.52,False
-65,B0:B4:48:BC:63:07,145904504415,5.95,False
-62,B0:B4:48:BC:63:07,145904504416,5.24,False
-65,B0:B4:48:BC:63:07,145904504416,5.95,False
-63,B0:B4:48:BC:63:07,145904504417,5.48,False
-68,B0:B4:48:BC:63:07,145904504454,6.67,False
-62,B0:B4:48:BC:63:07,145904504455,5.24,False
-62,B0:B4:48:BC:63:07,145904504457,5.24,False
-59,B0:B4:48:BC:63:07,145904504458,4.52,False
-68,B0:B4:48:BC:63:07,145904504458,6.67,False
