rssi,mac_address,timestamp,distance,receiver
-62,B0:B4:48:BC:63:07,145904504459,5.24,False
-68,B0:B4:48:BC:63:07,145904504464,6.67,False
-64,B0:B4:48:BC:63:07,145904504467,5.71,False
-59,B0:B4:48:BC:63:07,145904504497,4.52,False
-59,B0:B4:48:BC:63:07,145904504498,4.52,False
-68,B0:B4:48:BC:63:07,145904504500,6.67,False
-62,B0:B4:48:BC:63:07,145904504500,5.24,False
-62,B0:B4:48:BC:63:07,145904504501,5.24,False
-59,B0:B4:48:BC:63:07,145904504502,4.52,False
-68,B0:B4:48:BC:63:07,145904504502,6.67,False
-61,B0:B4:48:BC:63:07,145904504503,5.0,False
-65,B0:B4:48:BC:63:07,145904504551,5.95,False
-63,B0:B4:48:BC:63:07,145904504552,5.48,False
-68,B0:B4:48:BC:63:07,145904504554,6.67,False
-62,B0:B4:48:BC:63:07,145904504555,5.24,False
-65,B0:B4:48:BC:63:07,145904504555,5.95,False
-62,B0:B4:48:BC:63:07,145904504556,5.24,False
-62,B0:B4:48:BC:63:07,145904504557,5.24,False
-59,B0:B4:48:BC:63:07,145904504558,4.52,False
-68,B0:B4:48:BC:63:07,145904504594,6.67,False
-60,B0:B4:48:BC:63:07,145904504595,4.76,False
-62,B0:B4:48:BC:63:07,145904504597,5.24,False
-59,B0:B4:48:BC:63:07,145904504598,4.52,False
-68,B0:B4:48:BC:63:07,145904504599,6.67,False
-61,B0:B4:48:BC:63:07,145904504599,5.0,False
-62,B0:B4:48:BC:63:07,145904504600,5.24,False
-59,B0:B4:48:BC:63:07,145904504601,4.52,False
-68,B0:B4:48:BC:63:07,145904504602,6.67,False
-61,B0:B4:48:BC:63:07,145904504636,5.0,False
-65,B0:B4:48:BC:63:07,145904504638,5.95,False
-62,B0:B4:48:BC:63:07,145904504639,5.24,False
-68,B0:B4:48:BC:63:07,145904504640,6.67,False
-62,B0:B4:48:BC:63:07,145904504641,5.24,False
-62,B0:B4:48:BC:63:07,145904504641,5.24,False
-59,B0:B4:48:BC:63:07,145904504642,4.52,False
-62,B0:B4:48:BC:63:07,145904504643,5.24,False
-59,B0:B4:48:BC:63:07,145904504689,4.52,False
-62,B0:B4:48:BC:63:07,145904504690,5.24,False
-59,B0:B4:48:BC:63:07,145904504691,4.52,False
-68,B0:B4:48:BC:63:07,145904504693,6.67,False
-62,B0:B4:48:BC:63:07,145904504693,5.24,False
-68,B0:B4:48:BC:63:07,145904504694,6.67,False
-64,B0:B4:48:BC:63:07,145904504695,5.71,False
-62,B0:B4:48:BC:63:07,145904504696,5.24,False
-59,B0:B4:48:BC:63:07,145904504741,4.52,False
-65,B0:B4:48:BC:63:07,145904504743,5.95,False
-59,B0:B4:48:BC:63:07,145904504744,4.52,False
-68,B0:B4:48:BC:63:07,145904504745,6.67,False
-63,B0:B4:48:BC:63:07,145904504746,5.48,False
-62,B0:B4:48:BC:63:07,145904504747,5.24,False
-59,B0:B4:48:BC:63:07,145904504747,4.52,False
-68,B0:B4:48:BC:63:07,145904504748,6.67,False
-63,B0:B4:48:BC:63:07,145904504783,5.48,False
-62,B0:B4:48:BC:63:07,145904504784,5.24,False
-59,B0:B4:48:BC:63:07,145904504785,4.52,False
-69,B0:B4:48:BC:63:07,145904504786,6.9,False
-67,B0:B4:48:BC:63:07,145904504787,6.43,False
-62,B0:B4:48:BC:63:07,145904504788,5.24,False
-59,B0:B4:48:BC:63:07,145904504789,4.52,False
-68,B0:B4:48:BC:63:07,145904504790,6.67,False
-61,B0:B4:48:BC:63:07,145904504825,5.0,False
-59,B0:B4:48:BC:63:07,145904504826,4.52,False
-59,B0:B4:48:BC:63:07,145904504828,4.52,False
-68,B0:B4:48:BC:63:07,145904504828,6.67,False
-61,B0:B4:48:BC:63:07,145904504829,5.0,False
-62,B0:B4:48:BC:63:07,145904504830,5.24,False
-59,B0:B4:48:BC:63:07,145904504831,4.52,False
-68,B0:B4:48:BC:63:07,145904504832,6.67,False
-64,B0:B4:48:BC:63:07,145904504867,5.71,False
-62,B0:B4:48:BC:63:07,145904504868,5.24,False
-59,B0:B4:48:BC:63:07,145904504870,4.52,False
-68,B0:B4:48:BC:63:07,145904504871,6.67,False
-61,B0:B4:48:BC:63:07,145904504871,5.0,False
-68,B0:B4:48:BC:63:07,145904504872,6.67,False
-62,B0:B4:48:BC:63:07,145904504873,5.24,False
-68,B0:B4:48:BC:63:07,145904504874,6.67,False
-61,B0:B4:48:BC:63:07,145904504909,5.0,False
-65,B0:B4:48:BC:63:07,145904504910,5.95,False
-61,B0:B4:48:BC:63:07,145904504912,5.0,False
-68,B0:B4:48:BC:63:07,145904504913,6.67,False
-61,B0:B4:48:BC:63:07,145904504914,5.0,False
-68,B0:B4:48:BC:63:07,145904504915,6.67,False
-62,B0:B4:48:BC:63:07,145904504915,5.24,False
-68,B0:B4:48:BC:63:07,145904504916,6.67,False
-62,B0:B4:48:BC:63:07,145904504952,5.24,False
-62,B0:B4:48:BC:63:07,145904504952,5.24,False
-62,B0:B4:48:BC:63:07,145904504954,5.24,False
-68,B0:B4:48:BC:63:07,145904504955,6.67,False
-62,B0:B4:48:BC:63:07,145904504956,5.24,False
-64,B0:B4:48:BC:63:07,145904504957,5.71,False
-64,B0:B4:48:BC:63:07,145904504957,5.71,False
-69,B0:B4:48:BC:63:07,145904504958,6.9,False
-68,B0:B4:48:BC:63:07,145904505023,6.67,False
-62,B0:B4:48:BC:63:07,145904505024,5.24,False
-59,B0:B4:48:BC:63:07,145904505026,4.52,False
-68,B0:B4:48:BC:63:07,145904505027,6.67,False
-61,B0:B4:48:BC:63:07,145904505028,5.0,False
-68,B0:B4:48:BC:63:07,145904505028,6.67,False
-65,B0:B4:48:BC:63:07,145904505029,5.95,False
-68,B0:B4:48:BC:63:07,145904505030,6.67,False
