rssi,mac_address,timestamp,distance
-42,B0:B4:48:BC:63:07,145858967884,0.91
-41,B0:B4:48:BC:63:07,145858967884,0.45
-41,B0:B4:48:BC:63:07,145858967885,0.45
-42,B0:B4:48:BC:63:07,145858967885,0.91
-42,B0:B4:48:BC:63:07,145858967885,0.91
-45,B0:B4:48:BC:63:07,145858967926,2.27
-45,B0:B4:48:BC:63:07,145858967926,2.27
-42,B0:B4:48:BC:63:07,145858967926,0.91
-42,B0:B4:48:BC:63:07,145858967926,0.91
-45,B0:B4:48:BC:63:07,145858967926,2.27
-46,B0:B4:48:BC:63:07,145858967927,2.73
-42,B0:B4:48:BC:63:07,145858967927,0.91
-42,B0:B4:48:BC:63:07,145858967927,0.91
-45,B0:B4:48:BC:63:07,145858967967,2.27
-45,B0:B4:48:BC:63:07,145858967967,2.27
-41,B0:B4:48:BC:63:07,145858967967,0.45
-41,B0:B4:48:BC:63:07,145858967968,0.45
-42,B0:B4:48:BC:63:07,145858967968,0.91
-42,B0:B4:48:BC:63:07,145858967968,0.91
-39,B0:B4:48:BC:63:07,145858967968,-0.45
-38,B0:B4:48:BC:63:07,145858967968,-0.91
-40,B0:B4:48:BC:63:07,145858968011,0.0
-40,B0:B4:48:BC:63:07,145858968011,0.0
-47,B0:B4:48:BC:63:07,145858968011,3.18
-51,B0:B4:48:BC:63:07,145858968011,5.0
-50,B0:B4:48:BC:63:07,145858968011,4.55
-56,B0:B4:48:BC:63:07,145858968011,7.27
-56,B0:B4:48:BC:63:07,145858968011,7.27
-55,B0:B4:48:BC:63:07,145858968011,6.82
-55,B0:B4:48:BC:63:07,145858968051,6.82
-62,B0:B4:48:BC:63:07,145858968051,10.0
-62,B0:B4:48:BC:63:07,145858968051,10.0
-56,B0:B4:48:BC:63:07,145858968051,7.27
-56,B0:B4:48:BC:63:07,145858968051,7.27
-65,B0:B4:48:BC:63:07,145858968051,11.36
-65,B0:B4:48:BC:63:07,145858968051,11.36
-68,B0:B4:48:BC:63:07,145858968051,12.73
-68,B0:B4:48:BC:63:07,145858968104,12.73
-57,B0:B4:48:BC:63:07,145858968104,7.73
-57,B0:B4:48:BC:63:07,145858968104,7.73
-59,B0:B4:48:BC:63:07,145858968104,8.64
-51,B0:B4:48:BC:63:07,145858968104,5.0
-51,B0:B4:48:BC:63:07,145858968104,5.0
-50,B0:B4:48:BC:63:07,145858968105,4.55
-50,B0:B4:48:BC:63:07,145858968105,4.55
-51,B0:B4:48:BC:63:07,145858968157,5.0
-50,B0:B4:48:BC:63:07,145858968157,4.55
-50,B0:B4:48:BC:63:07,145858968157,4.55
-54,B0:B4:48:BC:63:07,145858968157,6.36
-54,B0:B4:48:BC:63:07,145858968157,6.36
-50,B0:B4:48:BC:63:07,145858968157,4.55
-50,B0:B4:48:BC:63:07,145858968157,4.55
-54,B0:B4:48:BC:63:07,145858968157,6.36
-54,B0:B4:48:BC:63:07,145858968189,6.36
-50,B0:B4:48:BC:63:07,145858968189,4.55
-50,B0:B4:48:BC:63:07,145858968189,4.55
-54,B0:B4:48:BC:63:07,145858968189,6.36
-54,B0:B4:48:BC:63:07,145858968189,6.36
-50,B0:B4:48:BC:63:07,145858968189,4.55
-50,B0:B4:48:BC:63:07,145858968189,4.55
-50,B0:B4:48:BC:63:07,145858968189,4.55
-50,B0:B4:48:BC:63:07,145858968231,4.55
-54,B0:B4:48:BC:63:07,145858968231,6.36
-54,B0:B4:48:BC:63:07,145858968231,6.36
-50,B0:B4:48:BC:63:07,145858968231,4.55
-50,B0:B4:48:BC:63:07,145858968231,4.55
-54,B0:B4:48:BC:63:07,145858968231,6.36
-53,B0:B4:48:BC:63:07,145858968231,5.91
-50,B0:B4:48:BC:63:07,145858968231,4.55
-50,B0:B4:48:BC:63:07,145858968283,4.55
-50,B0:B4:48:BC:63:07,145858968283,4.55
-50,B0:B4:48:BC:63:07,145858968283,4.55
-49,B0:B4:48:BC:63:07,145858968283,4.09
-50,B0:B4:48:BC:63:07,145858968283,4.55
-50,B0:B4:48:BC:63:07,145858968283,4.55
-50,B0:B4:48:BC:63:07,145858968283,4.55
-50,B0:B4:48:BC:63:07,145858968283,4.55
-50,B0:B4:48:BC:63:07,145858968325,4.55
-50,B0:B4:48:BC:63:07,145858968325,4.55
-50,B0:B4:48:BC:63:07,145858968325,4.55
-54,B0:B4:48:BC:63:07,145858968325,6.36
-54,B0:B4:48:BC:63:07,145858968325,6.36
-50,B0:B4:48:BC:63:07,145858968325,4.55
-50,B0:B4:48:BC:63:07,145858968325,4.55
-50,B0:B4:48:BC:63:07,145858968325,4.55
-50,B0:B4:48:BC:63:07,145858968377,4.55
-50,B0:B4:48:BC:63:07,145858968377,4.55
-50,B0:B4:48:BC:63:07,145858968377,4.55
-54,B0:B4:48:BC:63:07,145858968377,6.36
-54,B0:B4:48:BC:63:07,145858968377,6.36
-50,B0:B4:48:BC:63:07,145858968377,4.55
-50,B0:B4:48:BC:63:07,145858968378,4.55
-54,B0:B4:48:BC:63:07,145858968378,6.36
-54,B0:B4:48:BC:63:07,145858968430,6.36
-50,B0:B4:48:BC:63:07,145858968430,4.55
-50,B0:B4:48:BC:63:07,145858968430,4.55
-49,B0:B4:48:BC:63:07,145858968430,4.09
-49,B0:B4:48:BC:63:07,145858968430,4.09
-50,B0:B4:48:BC:63:07,145858968430,4.55
-50,B0:B4:48:BC:63:07,145858968430,4.55
-49,B0:B4:48:BC:63:07,145858968430,4.09
-49,B0:B4:48:BC:63:07,145858968481,4.09
-50,B0:B4:48:BC:63:07,145858968481,4.55
-50,B0:B4:48:BC:63:07,145858968481,4.55
-54,B0:B4:48:BC:63:07,145858968481,6.36
-53,B0:B4:48:BC:63:07,145858968481,5.91
-53,B0:B4:48:BC:63:07,145858968481,5.91
-53,B0:B4:48:BC:63:07,145858968481,5.91
-72,B0:B4:48:BC:63:07,145858968481,14.55
-66,B0:B4:48:BC:63:07,145858968533,11.82
-66,B0:B4:48:BC:63:07,145858968533,11.82
-65,B0:B4:48:BC:63:07,145858968533,11.36
-65,B0:B4:48:BC:63:07,145858968533,11.36
-77,B0:B4:48:BC:63:07,145858968533,16.82
-77,B0:B4:48:BC:63:07,145858968533,16.82
-64,B0:B4:48:BC:63:07,145858968533,10.91
-64,B0:B4:48:BC:63:07,145858968533,10.91
-61,B0:B4:48:BC:63:07,145858968618,9.55
-64,B0:B4:48:BC:63:07,145858968618,10.91
-64,B0:B4:48:BC:63:07,145858968618,10.91
-72,B0:B4:48:BC:63:07,145858968618,14.55
-71,B0:B4:48:BC:63:07,145858968618,14.09
-69,B0:B4:48:BC:63:07,145858968618,13.18
-64,B0:B4:48:BC:63:07,145858968619,10.91
-64,B0:B4:48:BC:63:07,145858968619,10.91
-64,B0:B4:48:BC:63:07,145858968659,10.91
-64,B0:B4:48:BC:63:07,145858968659,10.91
-75,B0:B4:48:BC:63:07,145858968659,15.91
-75,B0:B4:48:BC:63:07,145858968660,15.91
-62,B0:B4:48:BC:63:07,145858968660,10.0
-62,B0:B4:48:BC:63:07,145858968660,10.0
-79,B0:B4:48:BC:63:07,145858968660,17.73
-78,B0:B4:48:BC:63:07,145858968660,17.27
-60,B0:B4:48:BC:63:07,145858968702,9.09
-60,B0:B4:48:BC:63:07,145858968702,9.09
-64,B0:B4:48:BC:63:07,145858968702,10.91
-74,B0:B4:48:BC:63:07,145858968702,15.45
-73,B0:B4:48:BC:63:07,145858968703,15.0
-68,B0:B4:48:BC:63:07,145858968703,12.73
-62,B0:B4:48:BC:63:07,145858968703,10.0
-67,B0:B4:48:BC:63:07,145858968754,12.27
-67,B0:B4:48:BC:63:07,145858968754,12.27
-60,B0:B4:48:BC:63:07,145858968754,9.09
-71,B0:B4:48:BC:63:07,145858968754,14.09
-71,B0:B4:48:BC:63:07,145858968754,14.09
-63,B0:B4:48:BC:63:07,145858968754,10.45
-62,B0:B4:48:BC:63:07,145858968754,10.0
-63,B0:B4:48:BC:63:07,145858968755,10.45
-70,B0:B4:48:BC:63:07,145858968798,13.64
-69,B0:B4:48:BC:63:07,145858968798,13.18
-67,B0:B4:48:BC:63:07,145858968798,12.27
-61,B0:B4:48:BC:63:07,145858968798,9.55
-61,B0:B4:48:BC:63:07,145858968798,9.55
-69,B0:B4:48:BC:63:07,145858968798,13.18
-69,B0:B4:48:BC:63:07,145858968798,13.18
-60,B0:B4:48:BC:63:07,145858968798,9.09
-59,B0:B4:48:BC:63:07,145858968849,8.64
-63,B0:B4:48:BC:63:07,145858968849,10.45
-63,B0:B4:48:BC:63:07,145858968849,10.45
-60,B0:B4:48:BC:63:07,145858968849,9.09
-60,B0:B4:48:BC:63:07,145858968849,9.09
-59,B0:B4:48:BC:63:07,145858968849,8.64
-61,B0:B4:48:BC:63:07,145858968849,9.55
-61,B0:B4:48:BC:63:07,145858968849,9.55
-60,B0:B4:48:BC:63:07,145858968903,9.09
-58,B0:B4:48:BC:63:07,145858968903,8.18
-57,B0:B4:48:BC:63:07,145858968903,7.73
-62,B0:B4:48:BC:63:07,145858968903,10.0
-62,B0:B4:48:BC:63:07,145858968903,10.0
-59,B0:B4:48:BC:63:07,145858968903,8.64
-59,B0:B4:48:BC:63:07,145858968903,8.64
-63,B0:B4:48:BC:63:07,145858968903,10.45
-63,B0:B4:48:BC:63:07,145858968955,10.45
-62,B0:B4:48:BC:63:07,145858968955,10.0
-62,B0:B4:48:BC:63:07,145858968955,10.0
-62,B0:B4:48:BC:63:07,145858968955,10.0
-62,B0:B4:48:BC:63:07,145858968955,10.0
-58,B0:B4:48:BC:63:07,145858968955,8.18
-58,B0:B4:48:BC:63:07,145858968955,8.18
-59,B0:B4:48:BC:63:07,145858968955,8.64
-59,B0:B4:48:BC:63:07,145858969017,8.64
-60,B0:B4:48:BC:63:07,145858969017,9.09
-60,B0:B4:48:BC:63:07,145858969017,9.09
-61,B0:B4:48:BC:63:07,145858969017,9.55
-60,B0:B4:48:BC:63:07,145858969017,9.09
-62,B0:B4:48:BC:63:07,145858969017,10.0
-62,B0:B4:48:BC:63:07,145858969017,10.0
-62,B0:B4:48:BC:63:07,145858969017,10.0
-64,B0:B4:48:BC:63:07,145858969048,10.91
-64,B0:B4:48:BC:63:07,145858969048,10.91
-65,B0:B4:48:BC:63:07,145858969048,11.36
-65,B0:B4:48:BC:63:07,145858969048,11.36
-74,B0:B4:48:BC:63:07,145858969048,15.45
-74,B0:B4:48:BC:63:07,145858969048,15.45
-72,B0:B4:48:BC:63:07,145858969048,14.55
-69,B0:B4:48:BC:63:07,145858969080,13.18
-69,B0:B4:48:BC:63:07,145858969080,13.18
-70,B0:B4:48:BC:63:07,145858969080,13.64
-70,B0:B4:48:BC:63:07,145858969081,13.64
-74,B0:B4:48:BC:63:07,145858969081,15.45
-74,B0:B4:48:BC:63:07,145858969081,15.45
-67,B0:B4:48:BC:63:07,145858969081,12.27
-67,B0:B4:48:BC:63:07,145858969081,12.27
-67,B0:B4:48:BC:63:07,145858969132,12.27
-78,B0:B4:48:BC:63:07,145858969132,17.27
-78,B0:B4:48:BC:63:07,145858969132,17.27
-63,B0:B4:48:BC:63:07,145858969132,10.45
-63,B0:B4:48:BC:63:07,145858969132,10.45
-68,B0:B4:48:BC:63:07,145858969132,12.73
-67,B0:B4:48:BC:63:07,145858969132,12.27
-58,B0:B4:48:BC:63:07,145858969132,8.18
-56,B0:B4:48:BC:63:07,145858969185,7.27
-56,B0:B4:48:BC:63:07,145858969185,7.27
-56,B0:B4:48:BC:63:07,145858969185,7.27
-56,B0:B4:48:BC:63:07,145858969185,7.27
-62,B0:B4:48:BC:63:07,145858969185,10.0
-56,B0:B4:48:BC:63:07,145858969185,7.27
-56,B0:B4:48:BC:63:07,145858969185,7.27
-63,B0:B4:48:BC:63:07,145858969185,10.45
-62,B0:B4:48:BC:63:07,145858969238,10.0
-51,B0:B4:48:BC:63:07,145858969238,5.0
-51,B0:B4:48:BC:63:07,145858969238,5.0
-52,B0:B4:48:BC:63:07,145858969238,5.45
-52,B0:B4:48:BC:63:07,145858969238,5.45
-46,B0:B4:48:BC:63:07,145858969238,2.73
-46,B0:B4:48:BC:63:07,145858969238,2.73
-45,B0:B4:48:BC:63:07,145858969238,2.27
-45,B0:B4:48:BC:63:07,145858969279,2.27
-48,B0:B4:48:BC:63:07,145858969279,3.64
-47,B0:B4:48:BC:63:07,145858969279,3.18
-48,B0:B4:48:BC:63:07,145858969279,3.64
-48,B0:B4:48:BC:63:07,145858969279,3.64
-51,B0:B4:48:BC:63:07,145858969280,5.0
-51,B0:B4:48:BC:63:07,145858969280,5.0
-47,B0:B4:48:BC:63:07,145858969280,3.18
-47,B0:B4:48:BC:63:07,145858969333,3.18
-49,B0:B4:48:BC:63:07,145858969333,4.09
-49,B0:B4:48:BC:63:07,145858969333,4.09
-51,B0:B4:48:BC:63:07,145858969333,5.0
-51,B0:B4:48:BC:63:07,145858969333,5.0
-48,B0:B4:48:BC:63:07,145858969333,3.64
-48,B0:B4:48:BC:63:07,145858969333,3.64
-48,B0:B4:48:BC:63:07,145858969333,3.64
-53,B0:B4:48:BC:63:07,145858969396,5.91
-53,B0:B4:48:BC:63:07,145858969396,5.91
-51,B0:B4:48:BC:63:07,145858969396,5.0
-53,B0:B4:48:BC:63:07,145858969396,5.91
-53,B0:B4:48:BC:63:07,145858969396,5.91
-49,B0:B4:48:BC:63:07,145858969396,4.09
-49,B0:B4:48:BC:63:07,145858969396,4.09
-53,B0:B4:48:BC:63:07,145858969396,5.91
-48,B0:B4:48:BC:63:07,145858969468,3.64
-50,B0:B4:48:BC:63:07,145858969468,4.55
-50,B0:B4:48:BC:63:07,145858969468,4.55
-49,B0:B4:48:BC:63:07,145858969468,4.09
-49,B0:B4:48:BC:63:07,145858969468,4.09
-51,B0:B4:48:BC:63:07,145858969469,5.0
-50,B0:B4:48:BC:63:07,145858969469,4.55
-52,B0:B4:48:BC:63:07,145858969469,5.45
-56,B0:B4:48:BC:63:07,145858969510,7.27
-55,B0:B4:48:BC:63:07,145858969510,6.82
-50,B0:B4:48:BC:63:07,145858969510,4.55
-54,B0:B4:48:BC:63:07,145858969510,6.36
-54,B0:B4:48:BC:63:07,145858969510,6.36
-50,B0:B4:48:BC:63:07,145858969510,4.55
-50,B0:B4:48:BC:63:07,145858969510,4.55
-50,B0:B4:48:BC:63:07,145858969510,4.55
-50,B0:B4:48:BC:63:07,145858969552,4.55
-53,B0:B4:48:BC:63:07,145858969552,5.91
-53,B0:B4:48:BC:63:07,145858969552,5.91
-50,B0:B4:48:BC:63:07,145858969552,4.55
-50,B0:B4:48:BC:63:07,145858969552,4.55
-49,B0:B4:48:BC:63:07,145858969552,4.09
-49,B0:B4:48:BC:63:07,145858969552,4.09
-50,B0:B4:48:BC:63:07,145858969552,4.55
-50,B0:B4:48:BC:63:07,145858969614,4.55
-49,B0:B4:48:BC:63:07,145858969614,4.09
-50,B0:B4:48:BC:63:07,145858969614,4.55
-50,B0:B4:48:BC:63:07,145858969614,4.55
-49,B0:B4:48:BC:63:07,145858969614,4.09
-48,B0:B4:48:BC:63:07,145858969614,3.64
-50,B0:B4:48:BC:63:07,145858969614,4.55
-54,B0:B4:48:BC:63:07,145858969677,6.36
-54,B0:B4:48:BC:63:07,145858969677,6.36
-50,B0:B4:48:BC:63:07,145858969677,4.55
-50,B0:B4:48:BC:63:07,145858969677,4.55
-51,B0:B4:48:BC:63:07,145858969677,5.0
-51,B0:B4:48:BC:63:07,145858969677,5.0
-50,B0:B4:48:BC:63:07,145858969677,4.55
-50,B0:B4:48:BC:63:07,145858969677,4.55
-50,B0:B4:48:BC:63:07,145858969740,4.55
-50,B0:B4:48:BC:63:07,145858969740,4.55
-50,B0:B4:48:BC:63:07,145858969740,4.55
-52,B0:B4:48:BC:63:07,145858969740,5.45
-52,B0:B4:48:BC:63:07,145858969740,5.45
-50,B0:B4:48:BC:63:07,145858969740,4.55
-50,B0:B4:48:BC:63:07,145858969740,4.55
-49,B0:B4:48:BC:63:07,145858969740,4.09
-49,B0:B4:48:BC:63:07,145858969782,4.09
-51,B0:B4:48:BC:63:07,145858969782,5.0
-51,B0:B4:48:BC:63:07,145858969782,5.0
-50,B0:B4:48:BC:63:07,145858969782,4.55
-50,B0:B4:48:BC:63:07,145858969782,4.55
-55,B0:B4:48:BC:63:07,145858969783,6.82
-55,B0:B4:48:BC:63:07,145858969783,6.82
-49,B0:B4:48:BC:63:07,145858969783,4.09
-49,B0:B4:48:BC:63:07,145858969835,4.09
-55,B0:B4:48:BC:63:07,145858969835,6.82
-55,B0:B4:48:BC:63:07,145858969835,6.82
-50,B0:B4:48:BC:63:07,145858969835,4.55
-50,B0:B4:48:BC:63:07,145858969835,4.55
-49,B0:B4:48:BC:63:07,145858969835,4.09
-49,B0:B4:48:BC:63:07,145858969835,4.09
-56,B0:B4:48:BC:63:07,145858969835,7.27
-56,B0:B4:48:BC:63:07,145858969886,7.27
-51,B0:B4:48:BC:63:07,145858969886,5.0
-56,B0:B4:48:BC:63:07,145858969886,7.27
-56,B0:B4:48:BC:63:07,145858969886,7.27
-51,B0:B4:48:BC:63:07,145858969886,5.0
-51,B0:B4:48:BC:63:07,145858969886,5.0
-56,B0:B4:48:BC:63:07,145858969886,7.27
-56,B0:B4:48:BC:63:07,145858969886,7.27
-52,B0:B4:48:BC:63:07,145858969929,5.45
-52,B0:B4:48:BC:63:07,145858969929,5.45
-50,B0:B4:48:BC:63:07,145858969929,4.55
-50,B0:B4:48:BC:63:07,145858969929,4.55
-56,B0:B4:48:BC:63:07,145858969929,7.27
-56,B0:B4:48:BC:63:07,145858969929,7.27
-50,B0:B4:48:BC:63:07,145858969929,4.55
-50,B0:B4:48:BC:63:07,145858969929,4.55
-56,B0:B4:48:BC:63:07,145858969972,7.27
-50,B0:B4:48:BC:63:07,145858969972,4.55
-49,B0:B4:48:BC:63:07,145858969972,4.09
-51,B0:B4:48:BC:63:07,145858969972,5.0
-51,B0:B4:48:BC:63:07,145858969972,5.0
-56,B0:B4:48:BC:63:07,145858969972,7.27
-56,B0:B4:48:BC:63:07,145858969972,7.27
-52,B0:B4:48:BC:63:07,145858969972,5.45
-52,B0:B4:48:BC:63:07,145858970024,5.45
-50,B0:B4:48:BC:63:07,145858970024,4.55
