rssi,mac_address,timestamp,distance,receiver
-68,B0:B4:48:BC:63:07,145904500311,6.67,False
-59,B0:B4:48:BC:63:07,145904500316,4.52,False
-68,B0:B4:48:BC:63:07,145904500318,6.67,False
-59,B0:B4:48:BC:63:07,145904500318,4.52,False
-68,B0:B4:48:BC:63:07,145904500322,6.67,False
-59,B0:B4:48:BC:63:07,145904500323,4.52,False
-62,B0:B4:48:BC:63:07,145904500324,5.24,False
-59,B0:B4:48:BC:63:07,145904500351,4.52,False
-68,B0:B4:48:BC:63:07,145904500353,6.67,False
-59,B0:B4:48:BC:63:07,145904500353,4.52,False
-62,B0:B4:48:BC:63:07,145904500354,5.24,False
-59,B0:B4:48:BC:63:07,145904500355,4.52,False
-68,B0:B4:48:BC:63:07,145904500356,6.67,False
-59,B0:B4:48:BC:63:07,145904500357,4.52,False
-62,B0:B4:48:BC:63:07,145904500357,5.24,False
-59,B0:B4:48:BC:63:07,145904500393,4.52,False
-68,B0:B4:48:BC:63:07,145904500395,6.67,False
-59,B0:B4:48:BC:63:07,145904500396,4.52,False
-62,B0:B4:48:BC:63:07,145904500397,5.24,False
-59,B0:B4:48:BC:63:07,145904500397,4.52,False
-68,B0:B4:48:BC:63:07,145904500398,6.67,False
-59,B0:B4:48:BC:63:07,145904500399,4.52,False
-62,B0:B4:48:BC:63:07,145904500400,5.24,False
-59,B0:B4:48:BC:63:07,145904500447,4.52,False
-65,B0:B4:48:BC:63:07,145904500448,5.95,False
-59,B0:B4:48:BC:63:07,145904500449,4.52,False
-68,B0:B4:48:BC:63:07,145904500450,6.67,False
-59,B0:B4:48:BC:63:07,145904500451,4.52,False
-68,B0:B4:48:BC:63:07,145904500452,6.67,False
-59,B0:B4:48:BC:63:07,145904500452,4.52,False
-62,B0:B4:48:BC:63:07,145904500453,5.24,False
-59,B0:B4:48:BC:63:07,145904500488,4.52,False
-68,B0:B4:48:BC:63:07,145904500489,6.67,False
-59,B0:B4:48:BC:63:07,145904500489,4.52,False
-68,B0:B4:48:BC:63:07,145904500490,6.67,False
-59,B0:B4:48:BC:63:07,145904500491,4.52,False
-62,B0:B4:48:BC:63:07,145904500492,5.24,False
-59,B0:B4:48:BC:63:07,145904500492,4.52,False
-68,B0:B4:48:BC:63:07,145904500494,6.67,False
-59,B0:B4:48:BC:63:07,145904500529,4.52,False
-68,B0:B4:48:BC:63:07,145904500531,6.67,False
-59,B0:B4:48:BC:63:07,145904500532,4.52,False
-68,B0:B4:48:BC:63:07,145904500533,6.67,False
-59,B0:B4:48:BC:63:07,145904500534,4.52,False
-68,B0:B4:48:BC:63:07,145904500535,6.67,False
-59,B0:B4:48:BC:63:07,145904500535,4.52,False
-68,B0:B4:48:BC:63:07,145904500536,6.67,False
-59,B0:B4:48:BC:63:07,145904500581,4.52,False
-68,B0:B4:48:BC:63:07,145904500582,6.67,False
-59,B0:B4:48:BC:63:07,145904500583,4.52,False
