rssi,mac_address,timestamp,distance,receiver
-59,B0:B4:48:BC:63:07,145904502105,4.52,False
-68,B0:B4:48:BC:63:07,145904502111,6.67,False
-59,B0:B4:48:BC:63:07,145904502114,4.52,False
-68,B0:B4:48:BC:63:07,145904502116,6.67,False
-59,B0:B4:48:BC:63:07,145904502117,4.52,False
-68,B0:B4:48:BC:63:07,145904502119,6.67,False
-59,B0:B4:48:BC:63:07,145904502154,4.52,False
-68,B0:B4:48:BC:63:07,145904502155,6.67,False
-59,B0:B4:48:BC:63:07,145904502157,4.52,False
-65,B0:B4:48:BC:63:07,145904502158,5.95,False
-59,B0:B4:48:BC:63:07,145904502159,4.52,False
-68,B0:B4:48:BC:63:07,145904502160,6.67,False
-59,B0:B4:48:BC:63:07,145904502160,4.52,False
-68,B0:B4:48:BC:63:07,145904502161,6.67,False
-59,B0:B4:48:BC:63:07,145904502228,4.52,False
-62,B0:B4:48:BC:63:07,145904502229,5.24,False
-59,B0:B4:48:BC:63:07,145904502230,4.52,False
-68,B0:B4:48:BC:63:07,145904502231,6.67,False
-59,B0:B4:48:BC:63:07,145904502232,4.52,False
-65,B0:B4:48:BC:63:07,145904502233,5.95,False
-59,B0:B4:48:BC:63:07,145904502233,4.52,False
-68,B0:B4:48:BC:63:07,145904502234,6.67,False
-59,B0:B4:48:BC:63:07,145904502235,4.52,False
-59,B0:B4:48:BC:63:07,145904502281,4.52,False
-59,B0:B4:48:BC:63:07,145904502282,4.52,False
-68,B0:B4:48:BC:63:07,145904502283,6.67,False
-59,B0:B4:48:BC:63:07,145904502284,4.52,False
-68,B0:B4:48:BC:63:07,145904502284,6.67,False
-59,B0:B4:48:BC:63:07,145904502285,4.52,False
-68,B0:B4:48:BC:63:07,145904502286,6.67,False
-59,B0:B4:48:BC:63:07,145904502287,4.52,False
-65,B0:B4:48:BC:63:07,145904502334,5.95,False
-59,B0:B4:48:BC:63:07,145904502335,4.52,False
-68,B0:B4:48:BC:63:07,145904502337,6.67,False
-59,B0:B4:48:BC:63:07,145904502338,4.52,False
-62,B0:B4:48:BC:63:07,145904502339,5.24,False
-59,B0:B4:48:BC:63:07,145904502339,4.52,False
-68,B0:B4:48:BC:63:07,145904502340,6.67,False
-59,B0:B4:48:BC:63:07,145904502341,4.52,False
-68,B0:B4:48:BC:63:07,145904502386,6.67,False
-59,B0:B4:48:BC:63:07,145904502388,4.52,False
-68,B0:B4:48:BC:63:07,145904502389,6.67,False
-59,B0:B4:48:BC:63:07,145904502390,4.52,False
-68,B0:B4:48:BC:63:07,145904502391,6.67,False
-59,B0:B4:48:BC:63:07,145904502392,4.52,False
-62,B0:B4:48:BC:63:07,145904502392,5.24,False
-59,B0:B4:48:BC:63:07,145904502393,4.52,False
-68,B0:B4:48:BC:63:07,145904502448,6.67,False
-59,B0:B4:48:BC:63:07,145904502450,4.52,False
-62,B0:B4:48:BC:63:07,145904502451,5.24,False
-59,B0:B4:48:BC:63:07,145904502452,4.52,False
-68,B0:B4:48:BC:63:07,145904502453,6.67,False
-59,B0:B4:48:BC:63:07,145904502454,4.52,False
-68,B0:B4:48:BC:63:07,145904502455,6.67,False
-59,B0:B4:48:BC:63:07,145904502455,4.52,False
-68,B0:B4:48:BC:63:07,145904502502,6.67,False
-59,B0:B4:48:BC:63:07,145904502503,4.52,False
-68,B0:B4:48:BC:63:07,145904502504,6.67,False
-59,B0:B4:48:BC:63:07,145904502504,4.52,False
-68,B0:B4:48:BC:63:07,145904502505,6.67,False
-59,B0:B4:48:BC:63:07,145904502506,4.52,False
-68,B0:B4:48:BC:63:07,145904502507,6.67,False
-59,B0:B4:48:BC:63:07,145904502508,4.52,False
-62,B0:B4:48:BC:63:07,145904502545,5.24,False
-59,B0:B4:48:BC:63:07,145904502546,4.52,False
-68,B0:B4:48:BC:63:07,145904502546,6.67,False
-59,B0:B4:48:BC:63:07,145904502547,4.52,False
-62,B0:B4:48:BC:63:07,145904502548,5.24,False
-59,B0:B4:48:BC:63:07,145904502549,4.52,False
-68,B0:B4:48:BC:63:07,145904502550,6.67,False
-59,B0:B4:48:BC:63:07,145904502551,4.52,False
-68,B0:B4:48:BC:63:07,145904502587,6.67,False
-59,B0:B4:48:BC:63:07,145904502588,4.52,False
-62,B0:B4:48:BC:63:07,145904502590,5.24,False
-59,B0:B4:48:BC:63:07,145904502591,4.52,False
-68,B0:B4:48:BC:63:07,145904502592,6.67,False
-59,B0:B4:48:BC:63:07,145904502592,4.52,False
-62,B0:B4:48:BC:63:07,145904502593,5.24,False
-59,B0:B4:48:BC:63:07,145904502594,4.52,False
-65,B0:B4:48:BC:63:07,145904502639,5.95,False
