rssi,mac_address,timestamp,distance,receiver
-75,B0:B4:48:BC:63:07,145904506872,8.33,False
-74,B0:B4:48:BC:63:07,145904506877,8.1,False
-68,B0:B4:48:BC:63:07,145904506879,6.67,False
-67,B0:B4:48:BC:63:07,145904506880,6.43,False
-65,B0:B4:48:BC:63:07,145904506881,5.95,False
-64,B0:B4:48:BC:63:07,145904506883,5.71,False
-64,B0:B4:48:BC:63:07,145904506884,5.71,False
-64,B0:B4:48:BC:63:07,145904506885,5.71,False
-75,B0:B4:48:BC:63:07,145904506935,8.33,False
-74,B0:B4:48:BC:63:07,145904506936,8.1,False
-64,B0:B4:48:BC:63:07,145904506937,5.71,False
-64,B0:B4:48:BC:63:07,145904506938,5.71,False
-75,B0:B4:48:BC:63:07,145904506939,8.33,False
-73,B0:B4:48:BC:63:07,145904506940,7.86,False
-69,B0:B4:48:BC:63:07,145904506941,6.9,False
-68,B0:B4:48:BC:63:07,145904506941,6.67,False
-70,B0:B4:48:BC:63:07,145904506987,7.14,False
-68,B0:B4:48:BC:63:07,145904506988,6.67,False
-64,B0:B4:48:BC:63:07,145904506990,5.71,False
-64,B0:B4:48:BC:63:07,145904506990,5.71,False
-63,B0:B4:48:BC:63:07,145904506991,5.48,False
-63,B0:B4:48:BC:63:07,145904506992,5.48,False
-73,B0:B4:48:BC:63:07,145904506993,7.86,False
-73,B0:B4:48:BC:63:07,145904506993,7.86,False
-67,B0:B4:48:BC:63:07,145904507028,6.43,False
-67,B0:B4:48:BC:63:07,145904507029,6.43,False
-74,B0:B4:48:BC:63:07,145904507030,8.1,False
-73,B0:B4:48:BC:63:07,145904507031,7.86,False
-64,B0:B4:48:BC:63:07,145904507032,5.71,False
-65,B0:B4:48:BC:63:07,145904507033,5.95,False
-74,B0:B4:48:BC:63:07,145904507034,8.1,False
-73,B0:B4:48:BC:63:07,145904507034,7.86,False
-64,B0:B4:48:BC:63:07,145904507035,5.71,False
-64,B0:B4:48:BC:63:07,145904507071,5.71,False
-68,B0:B4:48:BC:63:07,145904507072,6.67,False
-67,B0:B4:48:BC:63:07,145904507073,6.43,False
-74,B0:B4:48:BC:63:07,145904507074,8.1,False
-73,B0:B4:48:BC:63:07,145904507075,7.86,False
-68,B0:B4:48:BC:63:07,145904507076,6.67,False
-67,B0:B4:48:BC:63:07,145904507076,6.43,False
-74,B0:B4:48:BC:63:07,145904507077,8.1,False
-73,B0:B4:48:BC:63:07,145904507111,7.86,False
-68,B0:B4:48:BC:63:07,145904507113,6.67,False
-66,B0:B4:48:BC:63:07,145904507114,6.19,False
-74,B0:B4:48:BC:63:07,145904507115,8.1,False
-73,B0:B4:48:BC:63:07,145904507116,7.86,False
-64,B0:B4:48:BC:63:07,145904507117,5.71,False
-64,B0:B4:48:BC:63:07,145904507117,5.71,False
-74,B0:B4:48:BC:63:07,145904507118,8.1,False
-73,B0:B4:48:BC:63:07,145904507154,7.86,False
-64,B0:B4:48:BC:63:07,145904507155,5.71,False
-64,B0:B4:48:BC:63:07,145904507157,5.71,False
-74,B0:B4:48:BC:63:07,145904507158,8.1,False
-73,B0:B4:48:BC:63:07,145904507158,7.86,False
-68,B0:B4:48:BC:63:07,145904507159,6.67,False
-67,B0:B4:48:BC:63:07,145904507160,6.43,False
-74,B0:B4:48:BC:63:07,145904507161,8.1,False
-73,B0:B4:48:BC:63:07,145904507195,7.86,False
-68,B0:B4:48:BC:63:07,145904507196,6.67,False
-67,B0:B4:48:BC:63:07,145904507197,6.43,False
-75,B0:B4:48:BC:63:07,145904507198,8.33,False
-73,B0:B4:48:BC:63:07,145904507198,7.86,False
-64,B0:B4:48:BC:63:07,145904507199,5.71,False
-64,B0:B4:48:BC:63:07,145904507200,5.71,False
-65,B0:B4:48:BC:63:07,145904507200,5.95,False
-64,B0:B4:48:BC:63:07,145904507238,5.71,False
-75,B0:B4:48:BC:63:07,145904507239,8.33,False
-74,B0:B4:48:BC:63:07,145904507240,8.1,False
-68,B0:B4:48:BC:63:07,145904507240,6.67,False
-67,B0:B4:48:BC:63:07,145904507241,6.43,False
-64,B0:B4:48:BC:63:07,145904507242,5.71,False
-64,B0:B4:48:BC:63:07,145904507243,5.71,False
-74,B0:B4:48:BC:63:07,145904507244,8.1,False
-73,B0:B4:48:BC:63:07,145904507279,7.86,False
-68,B0:B4:48:BC:63:07,145904507280,6.67,False
-66,B0:B4:48:BC:63:07,145904507281,6.19,False
-77,B0:B4:48:BC:63:07,145904507282,8.81,False
-75,B0:B4:48:BC:63:07,145904507283,8.33,False
-67,B0:B4:48:BC:63:07,145904507284,6.43,False
-67,B0:B4:48:BC:63:07,145904507285,6.43,False
-68,B0:B4:48:BC:63:07,145904507285,6.67,False
-66,B0:B4:48:BC:63:07,145904507332,6.19,False
-68,B0:B4:48:BC:63:07,145904507333,6.67,False
-66,B0:B4:48:BC:63:07,145904507334,6.19,False
-67,B0:B4:48:BC:63:07,145904507334,6.43,False
-67,B0:B4:48:BC:63:07,145904507335,6.43,False
-68,B0:B4:48:BC:63:07,145904507336,6.67,False
-66,B0:B4:48:BC:63:07,145904507337,6.19,False
-67,B0:B4:48:BC:63:07,145904507337,6.43,False
-67,B0:B4:48:BC:63:07,145904507383,6.43,False
-80,B0:B4:48:BC:63:07,145904507384,9.52,False
-79,B0:B4:48:BC:63:07,145904507386,9.29,False
-67,B0:B4:48:BC:63:07,145904507387,6.43,False
-68,B0:B4:48:BC:63:07,145904507387,6.67,False
-68,B0:B4:48:BC:63:07,145904507388,6.67,False
-67,B0:B4:48:BC:63:07,145904507389,6.43,False
-68,B0:B4:48:BC:63:07,145904507390,6.67,False
-68,B0:B4:48:BC:63:07,145904507391,6.67,False
-68,B0:B4:48:BC:63:07,145904507425,6.67,False
-67,B0:B4:48:BC:63:07,145904507427,6.43,False
