rssi,mac_address,timestamp,distance,receiver
-67,B0:B4:48:BC:63:07,145904484197,6.43,False
-68,B0:B4:48:BC:63:07,145904484203,6.67,False
-59,B0:B4:48:BC:63:07,145904484204,4.52,False
-67,B0:B4:48:BC:63:07,145904484206,6.43,False
-66,B0:B4:48:BC:63:07,145904484208,6.19,False
-68,B0:B4:48:BC:63:07,145904484211,6.67,False
-64,B0:B4:48:BC:63:07,145904484212,5.71,False
-68,B0:B4:48:BC:63:07,145904484239,6.67,False
-59,B0:B4:48:BC:63:07,145904484240,4.52,False
-67,B0:B4:48:BC:63:07,145904484242,6.43,False
-67,B0:B4:48:BC:63:07,145904484242,6.43,False
-65,B0:B4:48:BC:63:07,145904484243,5.95,False
-63,B0:B4:48:BC:63:07,145904484244,5.48,False
-66,B0:B4:48:BC:63:07,145904484245,6.19,False
-67,B0:B4:48:BC:63:07,145904484245,6.43,False
-68,B0:B4:48:BC:63:07,145904484246,6.67,False
-63,B0:B4:48:BC:63:07,145904484292,5.48,False
-66,B0:B4:48:BC:63:07,145904484293,6.19,False
-65,B0:B4:48:BC:63:07,145904484294,5.95,False
-65,B0:B4:48:BC:63:07,145904484295,5.95,False
-65,B0:B4:48:BC:63:07,145904484296,5.95,False
-67,B0:B4:48:BC:63:07,145904484297,6.43,False
-67,B0:B4:48:BC:63:07,145904484297,6.43,False
-69,B0:B4:48:BC:63:07,145904484298,6.9,False
-68,B0:B4:48:BC:63:07,145904484335,6.67,False
-64,B0:B4:48:BC:63:07,145904484336,5.71,False
-68,B0:B4:48:BC:63:07,145904484338,6.67,False
-59,B0:B4:48:BC:63:07,145904484338,4.52,False
-69,B0:B4:48:BC:63:07,145904484339,6.9,False
-70,B0:B4:48:BC:63:07,145904484340,7.14,False
-68,B0:B4:48:BC:63:07,145904484341,6.67,False
-64,B0:B4:48:BC:63:07,145904484341,5.71,False
-68,B0:B4:48:BC:63:07,145904484376,6.67,False
-60,B0:B4:48:BC:63:07,145904484376,4.76,False
-68,B0:B4:48:BC:63:07,145904484377,6.67,False
-64,B0:B4:48:BC:63:07,145904484378,5.71,False
-69,B0:B4:48:BC:63:07,145904484379,6.9,False
-69,B0:B4:48:BC:63:07,145904484379,6.9,False
-68,B0:B4:48:BC:63:07,145904484381,6.67,False
-64,B0:B4:48:BC:63:07,145904484382,5.71,False
-70,B0:B4:48:BC:63:07,145904484418,7.14,False
