rssi,mac_address,timestamp,distance,receiver
-68,B0:B4:48:BC:63:07,145904494912,6.67,False
-59,B0:B4:48:BC:63:07,145904494917,4.52,False
-68,B0:B4:48:BC:63:07,145904494919,6.67,False
-59,B0:B4:48:BC:63:07,145904494920,4.52,False
-62,B0:B4:48:BC:63:07,145904494923,5.24,False
-59,B0:B4:48:BC:63:07,145904494924,4.52,False
-68,B0:B4:48:BC:63:07,145904494924,6.67,False
-59,B0:B4:48:BC:63:07,145904494963,4.52,False
-68,B0:B4:48:BC:63:07,145904494965,6.67,False
-59,B0:B4:48:BC:63:07,145904494966,4.52,False
-68,B0:B4:48:BC:63:07,145904494967,6.67,False
-59,B0:B4:48:BC:63:07,145904494968,4.52,False
-65,B0:B4:48:BC:63:07,145904494968,5.95,False
-59,B0:B4:48:BC:63:07,145904494969,4.52,False
-68,B0:B4:48:BC:63:07,145904494970,6.67,False
-59,B0:B4:48:BC:63:07,145904495026,4.52,False
-68,B0:B4:48:BC:63:07,145904495027,6.67,False
-59,B0:B4:48:BC:63:07,145904495029,4.52,False
-68,B0:B4:48:BC:63:07,145904495030,6.67,False
-59,B0:B4:48:BC:63:07,145904495031,4.52,False
-68,B0:B4:48:BC:63:07,145904495031,6.67,False
-59,B0:B4:48:BC:63:07,145904495032,4.52,False
-68,B0:B4:48:BC:63:07,145904495033,6.67,False
-59,B0:B4:48:BC:63:07,145904495078,4.52,False
-68,B0:B4:48:BC:63:07,145904495079,6.67,False
-59,B0:B4:48:BC:63:07,145904495081,4.52,False
-62,B0:B4:48:BC:63:07,145904495082,5.24,False
-59,B0:B4:48:BC:63:07,145904495083,4.52,False
-68,B0:B4:48:BC:63:07,145904495083,6.67,False
-59,B0:B4:48:BC:63:07,145904495084,4.52,False
-68,B0:B4:48:BC:63:07,145904495085,6.67,False
-59,B0:B4:48:BC:63:07,145904495086,4.52,False
-68,B0:B4:48:BC:63:07,145904495132,6.67,False
-59,B0:B4:48:BC:63:07,145904495133,4.52,False
