rssi,mac_address,timestamp,distance
-67,B0:B4:48:BC:63:07,145858987546,6.43
-59,B0:B4:48:BC:63:07,145858987599,4.52
-63,B0:B4:48:BC:63:07,145858987599,5.48
-62,B0:B4:48:BC:63:07,145858987599,5.24
-64,B0:B4:48:BC:63:07,145858987600,5.71
-64,B0:B4:48:BC:63:07,145858987600,5.71
-70,B0:B4:48:BC:63:07,145858987600,7.14
-69,B0:B4:48:BC:63:07,145858987600,6.9
-62,B0:B4:48:BC:63:07,145858987600,5.24
-62,B0:B4:48:BC:63:07,145858987651,5.24
-62,B0:B4:48:BC:63:07,145858987651,5.24
-62,B0:B4:48:BC:63:07,145858987651,5.24
-64,B0:B4:48:BC:63:07,145858987651,5.71
-63,B0:B4:48:BC:63:07,145858987651,5.48
-62,B0:B4:48:BC:63:07,145858987651,5.24
-62,B0:B4:48:BC:63:07,145858987651,5.24
-63,B0:B4:48:BC:63:07,145858987651,5.48
-62,B0:B4:48:BC:63:07,145858987693,5.24
-66,B0:B4:48:BC:63:07,145858987693,6.19
-66,B0:B4:48:BC:63:07,145858987693,6.19
-67,B0:B4:48:BC:63:07,145858987693,6.43
-66,B0:B4:48:BC:63:07,145858987693,6.19
-62,B0:B4:48:BC:63:07,145858987693,5.24
-62,B0:B4:48:BC:63:07,145858987693,5.24
-60,B0:B4:48:BC:63:07,145858987693,4.76
-59,B0:B4:48:BC:63:07,145858987747,4.52
-62,B0:B4:48:BC:63:07,145858987747,5.24
-66,B0:B4:48:BC:63:07,145858987747,6.19
-66,B0:B4:48:BC:63:07,145858987747,6.19
-75,B0:B4:48:BC:63:07,145858987747,8.33
-76,B0:B4:48:BC:63:07,145858987747,8.57
-65,B0:B4:48:BC:63:07,145858987747,5.95
-65,B0:B4:48:BC:63:07,145858987747,5.95
-63,B0:B4:48:BC:63:07,145858987789,5.48
-63,B0:B4:48:BC:63:07,145858987789,5.48
-69,B0:B4:48:BC:63:07,145858987789,6.9
-69,B0:B4:48:BC:63:07,145858987789,6.9
-66,B0:B4:48:BC:63:07,145858987789,6.19
-66,B0:B4:48:BC:63:07,145858987789,6.19
-74,B0:B4:48:BC:63:07,145858987789,8.1
-74,B0:B4:48:BC:63:07,145858987789,8.1
-63,B0:B4:48:BC:63:07,145858987830,5.48
-63,B0:B4:48:BC:63:07,145858987830,5.48
-68,B0:B4:48:BC:63:07,145858987830,6.67
-68,B0:B4:48:BC:63:07,145858987830,6.67
-60,B0:B4:48:BC:63:07,145858987830,4.76
-60,B0:B4:48:BC:63:07,145858987830,4.76
-62,B0:B4:48:BC:63:07,145858987830,5.24
-62,B0:B4:48:BC:63:07,145858987830,5.24
-64,B0:B4:48:BC:63:07,145858987882,5.71
-64,B0:B4:48:BC:63:07,145858987882,5.71
-63,B0:B4:48:BC:63:07,145858987882,5.48
-63,B0:B4:48:BC:63:07,145858987882,5.48
-69,B0:B4:48:BC:63:07,145858987882,6.9
-68,B0:B4:48:BC:63:07,145858987882,6.67
-66,B0:B4:48:BC:63:07,145858987882,6.19
-72,B0:B4:48:BC:63:07,145858987882,7.62
-67,B0:B4:48:BC:63:07,145858987922,6.43
-67,B0:B4:48:BC:63:07,145858987922,6.43
-68,B0:B4:48:BC:63:07,145858987922,6.67
-68,B0:B4:48:BC:63:07,145858987922,6.67
-88,B0:B4:48:BC:63:07,145858987922,11.43
-88,B0:B4:48:BC:63:07,145858987922,11.43
-69,B0:B4:48:BC:63:07,145858987922,6.9
-69,B0:B4:48:BC:63:07,145858987922,6.9
-65,B0:B4:48:BC:63:07,145858987965,5.95
-65,B0:B4:48:BC:63:07,145858987965,5.95
-61,B0:B4:48:BC:63:07,145858987965,5.0
-61,B0:B4:48:BC:63:07,145858987965,5.0
-65,B0:B4:48:BC:63:07,145858987965,5.95
-59,B0:B4:48:BC:63:07,145858987965,4.52
-59,B0:B4:48:BC:63:07,145858987965,4.52
-65,B0:B4:48:BC:63:07,145858988028,5.95
-65,B0:B4:48:BC:63:07,145858988028,5.95
-71,B0:B4:48:BC:63:07,145858988028,7.38
-61,B0:B4:48:BC:63:07,145858988028,5.0
-60,B0:B4:48:BC:63:07,145858988028,4.76
-77,B0:B4:48:BC:63:07,145858988028,8.81
-76,B0:B4:48:BC:63:07,145858988028,8.57
-79,B0:B4:48:BC:63:07,145858988028,9.29
-79,B0:B4:48:BC:63:07,145858988091,9.29
-80,B0:B4:48:BC:63:07,145858988091,9.52
-79,B0:B4:48:BC:63:07,145858988091,9.29
-62,B0:B4:48:BC:63:07,145858988091,5.24
-63,B0:B4:48:BC:63:07,145858988091,5.48
-64,B0:B4:48:BC:63:07,145858988091,5.71
-64,B0:B4:48:BC:63:07,145858988091,5.71
-67,B0:B4:48:BC:63:07,145858988091,6.43
-67,B0:B4:48:BC:63:07,145858988144,6.43
-75,B0:B4:48:BC:63:07,145858988144,8.33
-65,B0:B4:48:BC:63:07,145858988144,5.95
-65,B0:B4:48:BC:63:07,145858988144,5.95
-65,B0:B4:48:BC:63:07,145858988144,5.95
-65,B0:B4:48:BC:63:07,145858988144,5.95
-65,B0:B4:48:BC:63:07,145858988144,5.95
-65,B0:B4:48:BC:63:07,145858988144,5.95
-66,B0:B4:48:BC:63:07,145858988196,6.19
-66,B0:B4:48:BC:63:07,145858988196,6.19
-65,B0:B4:48:BC:63:07,145858988196,5.95
-65,B0:B4:48:BC:63:07,145858988197,5.95
-62,B0:B4:48:BC:63:07,145858988197,5.24
-62,B0:B4:48:BC:63:07,145858988197,5.24
-70,B0:B4:48:BC:63:07,145858988197,7.14
-70,B0:B4:48:BC:63:07,145858988197,7.14
-70,B0:B4:48:BC:63:07,145858988259,7.14
-70,B0:B4:48:BC:63:07,145858988259,7.14
-71,B0:B4:48:BC:63:07,145858988259,7.38
-71,B0:B4:48:BC:63:07,145858988259,7.38
-66,B0:B4:48:BC:63:07,145858988259,6.19
-65,B0:B4:48:BC:63:07,145858988259,5.95
-66,B0:B4:48:BC:63:07,145858988259,6.19
-65,B0:B4:48:BC:63:07,145858988259,5.95
-70,B0:B4:48:BC:63:07,145858988311,7.14
-70,B0:B4:48:BC:63:07,145858988311,7.14
-65,B0:B4:48:BC:63:07,145858988311,5.95
-65,B0:B4:48:BC:63:07,145858988311,5.95
-67,B0:B4:48:BC:63:07,145858988311,6.43
-65,B0:B4:48:BC:63:07,145858988311,5.95
-65,B0:B4:48:BC:63:07,145858988311,5.95
-66,B0:B4:48:BC:63:07,145858988311,6.19
-64,B0:B4:48:BC:63:07,145858988353,5.71
-64,B0:B4:48:BC:63:07,145858988353,5.71
-66,B0:B4:48:BC:63:07,145858988353,6.19
-66,B0:B4:48:BC:63:07,145858988353,6.19
-65,B0:B4:48:BC:63:07,145858988353,5.95
-65,B0:B4:48:BC:63:07,145858988353,5.95
-66,B0:B4:48:BC:63:07,145858988353,6.19
-65,B0:B4:48:BC:63:07,145858988353,5.95
-65,B0:B4:48:BC:63:07,145858988407,5.95
-69,B0:B4:48:BC:63:07,145858988407,6.9
-68,B0:B4:48:BC:63:07,145858988407,6.67
-65,B0:B4:48:BC:63:07,145858988407,5.95
-65,B0:B4:48:BC:63:07,145858988407,5.95
-72,B0:B4:48:BC:63:07,145858988407,7.62
-65,B0:B4:48:BC:63:07,145858988407,5.95
-65,B0:B4:48:BC:63:07,145858988407,5.95
-62,B0:B4:48:BC:63:07,145858988460,5.24
-61,B0:B4:48:BC:63:07,145858988460,5.0
-79,B0:B4:48:BC:63:07,145858988460,9.29
-78,B0:B4:48:BC:63:07,145858988460,9.05
-60,B0:B4:48:BC:63:07,145858988460,4.76
-59,B0:B4:48:BC:63:07,145858988460,4.52
-76,B0:B4:48:BC:63:07,145858988460,8.57
-76,B0:B4:48:BC:63:07,145858988460,8.57
-61,B0:B4:48:BC:63:07,145858988512,5.0
-61,B0:B4:48:BC:63:07,145858988512,5.0
-63,B0:B4:48:BC:63:07,145858988513,5.48
-67,B0:B4:48:BC:63:07,145858988513,6.43
-67,B0:B4:48:BC:63:07,145858988513,6.43
-69,B0:B4:48:BC:63:07,145858988513,6.9
-69,B0:B4:48:BC:63:07,145858988513,6.9
-75,B0:B4:48:BC:63:07,145858988513,8.33
