rssi,mac_address,timestamp,distance,receiver
-67,B0:B4:48:BC:63:07,145893729128,6.43,1
-66,B0:B4:48:BC:63:07,145893729128,6.19,1
-65,B0:B4:48:BC:63:07,145893729128,5.95,1
-62,B0:B4:48:BC:63:07,145893729128,5.24,1
-62,B0:B4:48:BC:63:07,145893729128,5.24,1
-62,B0:B4:48:BC:63:07,145893729128,5.24,1
-67,B0:B4:48:BC:63:07,145893729170,6.43,1
-67,B0:B4:48:BC:63:07,145893729170,6.43,1
-60,B0:B4:48:BC:63:07,145893729170,4.76,1
-60,B0:B4:48:BC:63:07,145893729170,4.76,1
-65,B0:B4:48:BC:63:07,145893729170,5.95,1
-65,B0:B4:48:BC:63:07,145893729170,5.95,1
-60,B0:B4:48:BC:63:07,145893729170,4.76,1
-60,B0:B4:48:BC:63:07,145893729170,4.76,1
-65,B0:B4:48:BC:63:07,145893729212,5.95,1
-61,B0:B4:48:BC:63:07,145893729213,5.0,1
-61,B0:B4:48:BC:63:07,145893729213,5.0,1
-62,B0:B4:48:BC:63:07,145893729213,5.24,1
-62,B0:B4:48:BC:63:07,145893729213,5.24,1
-60,B0:B4:48:BC:63:07,145893729213,4.76,1
-60,B0:B4:48:BC:63:07,145893729213,4.76,1
-63,B0:B4:48:BC:63:07,145893729213,5.48,1
-62,B0:B4:48:BC:63:07,145893729254,5.24,1
-59,B0:B4:48:BC:63:07,145893729254,4.52,1
-59,B0:B4:48:BC:63:07,145893729254,4.52,1
-64,B0:B4:48:BC:63:07,145893729254,5.71,1
-64,B0:B4:48:BC:63:07,145893729254,5.71,1
-59,B0:B4:48:BC:63:07,145893729254,4.52,1
-60,B0:B4:48:BC:63:07,145893729254,4.76,1
-60,B0:B4:48:BC:63:07,145893729254,4.76,1
-60,B0:B4:48:BC:63:07,145893729328,4.76,1
-60,B0:B4:48:BC:63:07,145893729328,4.76,1
-66,B0:B4:48:BC:63:07,145893729328,6.19,1
-65,B0:B4:48:BC:63:07,145893729328,5.95,1
-59,B0:B4:48:BC:63:07,145893729328,4.52,1
-59,B0:B4:48:BC:63:07,145893729328,4.52,1
-60,B0:B4:48:BC:63:07,145893729328,4.76,1
-59,B0:B4:48:BC:63:07,145893729328,4.52,1
-55,B0:B4:48:BC:63:07,145893729381,3.57,1
-55,B0:B4:48:BC:63:07,145893729381,3.57,1
-54,B0:B4:48:BC:63:07,145893729381,3.33,1
-55,B0:B4:48:BC:63:07,145893729381,3.57,1
-59,B0:B4:48:BC:63:07,145893729381,4.52,1
-58,B0:B4:48:BC:63:07,145893729381,4.29,1
-53,B0:B4:48:BC:63:07,145893729381,3.1,1
-53,B0:B4:48:BC:63:07,145893729381,3.1,1
-51,B0:B4:48:BC:63:07,145893729444,2.62,1
-50,B0:B4:48:BC:63:07,145893729444,2.38,1
-51,B0:B4:48:BC:63:07,145893729444,2.62,1
-51,B0:B4:48:BC:63:07,145893729444,2.62,1
-50,B0:B4:48:BC:63:07,145893729444,2.38,1
-49,B0:B4:48:BC:63:07,145893729444,2.14,1
-49,B0:B4:48:BC:63:07,145893729444,2.14,1
-51,B0:B4:48:BC:63:07,145893729444,2.62,1
-51,B0:B4:48:BC:63:07,145893729496,2.62,1
-52,B0:B4:48:BC:63:07,145893729496,2.86,1
-52,B0:B4:48:BC:63:07,145893729496,2.86,1
-57,B0:B4:48:BC:63:07,145893729497,4.05,1
-57,B0:B4:48:BC:63:07,145893729497,4.05,1
-52,B0:B4:48:BC:63:07,145893729497,2.86,1
-52,B0:B4:48:BC:63:07,145893729497,2.86,1
-58,B0:B4:48:BC:63:07,145893729497,4.29,1
-58,B0:B4:48:BC:63:07,145893729548,4.29,1
-52,B0:B4:48:BC:63:07,145893729549,2.86,1
-57,B0:B4:48:BC:63:07,145893729549,4.05,1
-56,B0:B4:48:BC:63:07,145893729549,3.81,1
-51,B0:B4:48:BC:63:07,145893729549,2.62,1
-51,B0:B4:48:BC:63:07,145893729549,2.62,1
-57,B0:B4:48:BC:63:07,145893729549,4.05,1
-57,B0:B4:48:BC:63:07,145893729549,4.05,1
-52,B0:B4:48:BC:63:07,145893729601,2.86,1
-52,B0:B4:48:BC:63:07,145893729601,2.86,1
-59,B0:B4:48:BC:63:07,145893729601,4.52,1
-59,B0:B4:48:BC:63:07,145893729601,4.52,1
-51,B0:B4:48:BC:63:07,145893729601,2.62,1
-51,B0:B4:48:BC:63:07,145893729601,2.62,1
-58,B0:B4:48:BC:63:07,145893729601,4.29,1
-58,B0:B4:48:BC:63:07,145893729601,4.29,1
-51,B0:B4:48:BC:63:07,145893729642,2.62,1
-51,B0:B4:48:BC:63:07,145893729642,2.62,1
-57,B0:B4:48:BC:63:07,145893729643,4.05,1
-57,B0:B4:48:BC:63:07,145893729643,4.05,1
-52,B0:B4:48:BC:63:07,145893729643,2.86,1
-52,B0:B4:48:BC:63:07,145893729643,2.86,1
-58,B0:B4:48:BC:63:07,145893729643,4.29,1
-58,B0:B4:48:BC:63:07,145893729643,4.29,1
-52,B0:B4:48:BC:63:07,145893729695,2.86,1
-52,B0:B4:48:BC:63:07,145893729695,2.86,1
-57,B0:B4:48:BC:63:07,145893729695,4.05,1
-57,B0:B4:48:BC:63:07,145893729695,4.05,1
-51,B0:B4:48:BC:63:07,145893729695,2.62,1
-51,B0:B4:48:BC:63:07,145893729695,2.62,1
-51,B0:B4:48:BC:63:07,145893729695,2.62,1
-51,B0:B4:48:BC:63:07,145893729695,2.62,1
-51,B0:B4:48:BC:63:07,145893729738,2.62,1
-52,B0:B4:48:BC:63:07,145893729738,2.86,1
-52,B0:B4:48:BC:63:07,145893729738,2.86,1
-57,B0:B4:48:BC:63:07,145893729738,4.05,1
-56,B0:B4:48:BC:63:07,145893729738,3.81,1
-55,B0:B4:48:BC:63:07,145893729738,3.57,1
