rssi,mac_address,timestamp,distance,receiver
-48,B0:B4:48:BC:63:07,145893731619,1.9,1
-48,B0:B4:48:BC:63:07,145893731620,1.9,1
-47,B0:B4:48:BC:63:07,145893731620,1.67,1
-54,B0:B4:48:BC:63:07,145893731661,3.33,1
-48,B0:B4:48:BC:63:07,145893731661,1.9,1
-47,B0:B4:48:BC:63:07,145893731661,1.67,1
-48,B0:B4:48:BC:63:07,145893731661,1.9,1
-48,B0:B4:48:BC:63:07,145893731661,1.9,1
-48,B0:B4:48:BC:63:07,145893731661,1.9,1
-48,B0:B4:48:BC:63:07,145893731661,1.9,1
-48,B0:B4:48:BC:63:07,145893731661,1.9,1
-48,B0:B4:48:BC:63:07,145893731714,1.9,1
-47,B0:B4:48:BC:63:07,145893731714,1.67,1
-48,B0:B4:48:BC:63:07,145893731714,1.9,1
-48,B0:B4:48:BC:63:07,145893731714,1.9,1
-48,B0:B4:48:BC:63:07,145893731714,1.9,1
-48,B0:B4:48:BC:63:07,145893731714,1.9,1
-47,B0:B4:48:BC:63:07,145893731714,1.67,1
-48,B0:B4:48:BC:63:07,145893731714,1.9,1
-48,B0:B4:48:BC:63:07,145893731756,1.9,1
-54,B0:B4:48:BC:63:07,145893731756,3.33,1
-54,B0:B4:48:BC:63:07,145893731756,3.33,1
-51,B0:B4:48:BC:63:07,145893731756,2.62,1
-51,B0:B4:48:BC:63:07,145893731756,2.62,1
-65,B0:B4:48:BC:63:07,145893731756,5.95,1
-65,B0:B4:48:BC:63:07,145893731756,5.95,1
-51,B0:B4:48:BC:63:07,145893731756,2.62,1
-51,B0:B4:48:BC:63:07,145893731808,2.62,1
-62,B0:B4:48:BC:63:07,145893731808,5.24,1
-62,B0:B4:48:BC:63:07,145893731808,5.24,1
-51,B0:B4:48:BC:63:07,145893731808,2.62,1
-51,B0:B4:48:BC:63:07,145893731808,2.62,1
-60,B0:B4:48:BC:63:07,145893731808,4.76,1
-60,B0:B4:48:BC:63:07,145893731808,4.76,1
-51,B0:B4:48:BC:63:07,145893731808,2.62,1
-51,B0:B4:48:BC:63:07,145893731860,2.62,1
-59,B0:B4:48:BC:63:07,145893731860,4.52,1
-59,B0:B4:48:BC:63:07,145893731860,4.52,1
-51,B0:B4:48:BC:63:07,145893731860,2.62,1
-51,B0:B4:48:BC:63:07,145893731860,2.62,1
-51,B0:B4:48:BC:63:07,145893731860,2.62,1
-51,B0:B4:48:BC:63:07,145893731860,2.62,1
-52,B0:B4:48:BC:63:07,145893731860,2.86,1
-52,B0:B4:48:BC:63:07,145893731860,2.86,1
-51,B0:B4:48:BC:63:07,145893731912,2.62,1
-51,B0:B4:48:BC:63:07,145893731912,2.62,1
-51,B0:B4:48:BC:63:07,145893731912,2.62,1
-50,B0:B4:48:BC:63:07,145893731912,2.38,1
-51,B0:B4:48:BC:63:07,145893731912,2.62,1
-51,B0:B4:48:BC:63:07,145893731912,2.62,1
-50,B0:B4:48:BC:63:07,145893731912,2.38,1
-50,B0:B4:48:BC:63:07,145893731912,2.38,1
-50,B0:B4:48:BC:63:07,145893731955,2.38,1
-50,B0:B4:48:BC:63:07,145893731955,2.38,1
-50,B0:B4:48:BC:63:07,145893731955,2.38,1
-60,B0:B4:48:BC:63:07,145893731955,4.76,1
-59,B0:B4:48:BC:63:07,145893731955,4.52,1
-50,B0:B4:48:BC:63:07,145893731955,2.38,1
-60,B0:B4:48:BC:63:07,145893731955,4.76,1
-60,B0:B4:48:BC:63:07,145893731996,4.76,1
-50,B0:B4:48:BC:63:07,145893731996,2.38,1
-50,B0:B4:48:BC:63:07,145893731996,2.38,1
-50,B0:B4:48:BC:63:07,145893731996,2.38,1
-61,B0:B4:48:BC:63:07,145893731997,5.0,1
-61,B0:B4:48:BC:63:07,145893731997,5.0,1
-50,B0:B4:48:BC:63:07,145893731997,2.38,1
-50,B0:B4:48:BC:63:07,145893731997,2.38,1
-61,B0:B4:48:BC:63:07,145893732038,5.0,1
-61,B0:B4:48:BC:63:07,145893732038,5.0,1
-50,B0:B4:48:BC:63:07,145893732038,2.38,1
-50,B0:B4:48:BC:63:07,145893732038,2.38,1
-64,B0:B4:48:BC:63:07,145893732038,5.71,1
-64,B0:B4:48:BC:63:07,145893732038,5.71,1
-63,B0:B4:48:BC:63:07,145893732038,5.48,1
-63,B0:B4:48:BC:63:07,145893732038,5.48,1
-52,B0:B4:48:BC:63:07,145893732082,2.86,1
