rssi,mac_address,timestamp,distance,receiver
-55,B0:B4:48:BC:63:07,145893730370,3.57,1
-48,B0:B4:48:BC:63:07,145893730370,1.9,1
-48,B0:B4:48:BC:63:07,145893730371,1.9,1
-53,B0:B4:48:BC:63:07,145893730371,3.1,1
-48,B0:B4:48:BC:63:07,145893730371,1.9,1
-47,B0:B4:48:BC:63:07,145893730412,1.67,1
-48,B0:B4:48:BC:63:07,145893730412,1.9,1
-48,B0:B4:48:BC:63:07,145893730412,1.9,1
-98,78:BD:BC:35:D8:29,145893730412,13.81,1
-54,B0:B4:48:BC:63:07,145893730412,3.33,1
-54,B0:B4:48:BC:63:07,145893730412,3.33,1
-48,B0:B4:48:BC:63:07,145893730412,1.9,1
-48,B0:B4:48:BC:63:07,145893730412,1.9,1
-46,B0:B4:48:BC:63:07,145893730474,1.43,1
-46,B0:B4:48:BC:63:07,145893730474,1.43,1
-47,B0:B4:48:BC:63:07,145893730474,1.67,1
-47,B0:B4:48:BC:63:07,145893730475,1.67,1
-47,B0:B4:48:BC:63:07,145893730475,1.67,1
-47,B0:B4:48:BC:63:07,145893730475,1.67,1
-47,B0:B4:48:BC:63:07,145893730475,1.67,1
-47,B0:B4:48:BC:63:07,145893730537,1.67,1
-47,B0:B4:48:BC:63:07,145893730537,1.67,1
-47,B0:B4:48:BC:63:07,145893730537,1.67,1
-47,B0:B4:48:BC:63:07,145893730537,1.67,1
-47,B0:B4:48:BC:63:07,145893730537,1.67,1
-47,B0:B4:48:BC:63:07,145893730537,1.67,1
-47,B0:B4:48:BC:63:07,145893730537,1.67,1
-47,B0:B4:48:BC:63:07,145893730537,1.67,1
-54,B0:B4:48:BC:63:07,145893730537,3.33,1
-54,B0:B4:48:BC:63:07,145893730578,3.33,1
-47,B0:B4:48:BC:63:07,145893730578,1.67,1
-47,B0:B4:48:BC:63:07,145893730578,1.67,1
-54,B0:B4:48:BC:63:07,145893730578,3.33,1
-53,B0:B4:48:BC:63:07,145893730578,3.1,1
-47,B0:B4:48:BC:63:07,145893730578,1.67,1
-47,B0:B4:48:BC:63:07,145893730578,1.67,1
-47,B0:B4:48:BC:63:07,145893730578,1.67,1
-47,B0:B4:48:BC:63:07,145893730631,1.67,1
-46,B0:B4:48:BC:63:07,145893730631,1.43,1
-47,B0:B4:48:BC:63:07,145893730631,1.67,1
-47,B0:B4:48:BC:63:07,145893730631,1.67,1
-47,B0:B4:48:BC:63:07,145893730631,1.67,1
-47,B0:B4:48:BC:63:07,145893730631,1.67,1
-47,B0:B4:48:BC:63:07,145893730631,1.67,1
-54,B0:B4:48:BC:63:07,145893730631,3.33,1
-54,B0:B4:48:BC:63:07,145893730673,3.33,1
-46,B0:B4:48:BC:63:07,145893730673,1.43,1
-47,B0:B4:48:BC:63:07,145893730673,1.67,1
-47,B0:B4:48:BC:63:07,145893730674,1.67,1
-47,B0:B4:48:BC:63:07,145893730674,1.67,1
-47,B0:B4:48:BC:63:07,145893730674,1.67,1
-47,B0:B4:48:BC:63:07,145893730674,1.67,1
-47,B0:B4:48:BC:63:07,145893730674,1.67,1
-47,B0:B4:48:BC:63:07,145893730716,1.67,1
-53,B0:B4:48:BC:63:07,145893730716,3.1,1
-53,B0:B4:48:BC:63:07,145893730716,3.1,1
-47,B0:B4:48:BC:63:07,145893730716,1.67,1
-47,B0:B4:48:BC:63:07,145893730716,1.67,1
-53,B0:B4:48:BC:63:07,145893730716,3.1,1
-53,B0:B4:48:BC:63:07,145893730716,3.1,1
-48,B0:B4:48:BC:63:07,145893730716,1.9,1
-48,B0:B4:48:BC:63:07,145893730777,1.9,1
-48,B0:B4:48:BC:63:07,145893730777,1.9,1
-48,B0:B4:48:BC:63:07,145893730777,1.9,1
-48,B0:B4:48:BC:63:07,145893730777,1.9,1
-48,B0:B4:48:BC:63:07,145893730777,1.9,1
-48,B0:B4:48:BC:63:07,145893730777,1.9,1
-48,B0:B4:48:BC:63:07,145893730778,1.9,1
-48,B0:B4:48:BC:63:07,145893730778,1.9,1
-48,B0:B4:48:BC:63:07,145893730841,1.9,1
-48,B0:B4:48:BC:63:07,145893730841,1.9,1
-53,B0:B4:48:BC:63:07,145893730841,3.1,1
-53,B0:B4:48:BC:63:07,145893730841,3.1,1
-48,B0:B4:48:BC:63:07,145893730841,1.9,1
-48,B0:B4:48:BC:63:07,145893730841,1.9,1
-48,B0:B4:48:BC:63:07,145893730841,1.9,1
-47,B0:B4:48:BC:63:07,145893730841,1.67,1
-47,B0:B4:48:BC:63:07,145893730872,1.67,1
-54,B0:B4:48:BC:63:07,145893730872,3.33,1
-53,B0:B4:48:BC:63:07,145893730873,3.1,1
-48,B0:B4:48:BC:63:07,145893730873,1.9,1
-48,B0:B4:48:BC:63:07,145893730873,1.9,1
-47,B0:B4:48:BC:63:07,145893730873,1.67,1
-47,B0:B4:48:BC:63:07,145893730873,1.67,1
-54,B0:B4:48:BC:63:07,145893730935,3.33,1
-48,B0:B4:48:BC:63:07,145893730935,1.9,1
-47,B0:B4:48:BC:63:07,145893730935,1.67,1
-48,B0:B4:48:BC:63:07,145893730935,1.9,1
-47,B0:B4:48:BC:63:07,145893730935,1.67,1
-48,B0:B4:48:BC:63:07,145893730935,1.9,1
-48,B0:B4:48:BC:63:07,145893730935,1.9,1
-47,B0:B4:48:BC:63:07,145893730935,1.67,1
-47,B0:B4:48:BC:63:07,145893730977,1.67,1
-48,B0:B4:48:BC:63:07,145893730977,1.9,1
-48,B0:B4:48:BC:63:07,145893730978,1.9,1
-53,B0:B4:48:BC:63:07,145893730978,3.1,1
-53,B0:B4:48:BC:63:07,145893730978,3.1,1
-48,B0:B4:48:BC:63:07,145893730978,1.9,1
-48,B0:B4:48:BC:63:07,145893730978,1.9,1
-53,B0:B4:48:BC:63:07,145893730978,3.1,1
