rssi,mac_address,timestamp,distance,receiver
-56,B0:B4:48:BC:63:07,145893729738,3.81,1
-51,B0:B4:48:BC:63:07,145893729779,2.62,1
-51,B0:B4:48:BC:63:07,145893729779,2.62,1
-58,B0:B4:48:BC:63:07,145893729779,4.29,1
-58,B0:B4:48:BC:63:07,145893729779,4.29,1
-52,B0:B4:48:BC:63:07,145893729779,2.86,1
-52,B0:B4:48:BC:63:07,145893729779,2.86,1
-56,B0:B4:48:BC:63:07,145893729779,3.81,1
-56,B0:B4:48:BC:63:07,145893729779,3.81,1
-50,B0:B4:48:BC:63:07,145893729821,2.38,1
-50,B0:B4:48:BC:63:07,145893729821,2.38,1
-56,B0:B4:48:BC:63:07,145893729821,3.81,1
-55,B0:B4:48:BC:63:07,145893729821,3.57,1
-50,B0:B4:48:BC:63:07,145893729821,2.38,1
-50,B0:B4:48:BC:63:07,145893729821,2.38,1
-57,B0:B4:48:BC:63:07,145893729821,4.05,1
-56,B0:B4:48:BC:63:07,145893729821,3.81,1
-50,B0:B4:48:BC:63:07,145893729874,2.38,1
-50,B0:B4:48:BC:63:07,145893729874,2.38,1
-56,B0:B4:48:BC:63:07,145893729874,3.81,1
-55,B0:B4:48:BC:63:07,145893729874,3.57,1
-49,B0:B4:48:BC:63:07,145893729874,2.14,1
-50,B0:B4:48:BC:63:07,145893729874,2.38,1
-49,B0:B4:48:BC:63:07,145893729874,2.14,1
-49,B0:B4:48:BC:63:07,145893729874,2.14,1
-56,B0:B4:48:BC:63:07,145893729917,3.81,1
-56,B0:B4:48:BC:63:07,145893729917,3.81,1
-51,B0:B4:48:BC:63:07,145893729917,2.62,1
-51,B0:B4:48:BC:63:07,145893729917,2.62,1
-54,B0:B4:48:BC:63:07,145893729917,3.33,1
-54,B0:B4:48:BC:63:07,145893729917,3.33,1
-49,B0:B4:48:BC:63:07,145893729917,2.14,1
-49,B0:B4:48:BC:63:07,145893729917,2.14,1
-55,B0:B4:48:BC:63:07,145893729969,3.57,1
-55,B0:B4:48:BC:63:07,145893729969,3.57,1
-51,B0:B4:48:BC:63:07,145893729969,2.62,1
-56,B0:B4:48:BC:63:07,145893729969,3.81,1
-51,B0:B4:48:BC:63:07,145893729969,2.62,1
-51,B0:B4:48:BC:63:07,145893729969,2.62,1
-54,B0:B4:48:BC:63:07,145893729969,3.33,1
-54,B0:B4:48:BC:63:07,145893729969,3.33,1
-52,B0:B4:48:BC:63:07,145893730021,2.86,1
-52,B0:B4:48:BC:63:07,145893730022,2.86,1
-52,B0:B4:48:BC:63:07,145893730022,2.86,1
-52,B0:B4:48:BC:63:07,145893730022,2.86,1
-53,B0:B4:48:BC:63:07,145893730022,3.1,1
-53,B0:B4:48:BC:63:07,145893730022,3.1,1
-61,B0:B4:48:BC:63:07,145893730022,5.0,1
-61,B0:B4:48:BC:63:07,145893730022,5.0,1
-51,B0:B4:48:BC:63:07,145893730084,2.62,1
-51,B0:B4:48:BC:63:07,145893730084,2.62,1
-49,B0:B4:48:BC:63:07,145893730084,2.14,1
-49,B0:B4:48:BC:63:07,145893730084,2.14,1
-60,B0:B4:48:BC:63:07,145893730084,4.76,1
-51,B0:B4:48:BC:63:07,145893730084,2.62,1
-63,B0:B4:48:BC:63:07,145893730084,5.48,1
-56,B0:B4:48:BC:63:07,145893730084,3.81,1
-56,B0:B4:48:BC:63:07,145893730137,3.81,1
-51,B0:B4:48:BC:63:07,145893730137,2.62,1
-51,B0:B4:48:BC:63:07,145893730137,2.62,1
-53,B0:B4:48:BC:63:07,145893730137,3.1,1
-53,B0:B4:48:BC:63:07,145893730137,3.1,1
-56,B0:B4:48:BC:63:07,145893730137,3.81,1
-56,B0:B4:48:BC:63:07,145893730137,3.81,1
-55,B0:B4:48:BC:63:07,145893730137,3.57,1
-52,B0:B4:48:BC:63:07,145893730179,2.86,1
-52,B0:B4:48:BC:63:07,145893730179,2.86,1
-49,B0:B4:48:BC:63:07,145893730179,2.14,1
-49,B0:B4:48:BC:63:07,145893730179,2.14,1
-52,B0:B4:48:BC:63:07,145893730179,2.86,1
-52,B0:B4:48:BC:63:07,145893730179,2.86,1
-48,B0:B4:48:BC:63:07,145893730179,1.9,1
-47,B0:B4:48:BC:63:07,145893730179,1.67,1
-56,B0:B4:48:BC:63:07,145893730222,3.81,1
-56,B0:B4:48:BC:63:07,145893730222,3.81,1
-48,B0:B4:48:BC:63:07,145893730222,1.9,1
-48,B0:B4:48:BC:63:07,145893730222,1.9,1
-59,B0:B4:48:BC:63:07,145893730222,4.52,1
-60,B0:B4:48:BC:63:07,145893730222,4.76,1
-51,B0:B4:48:BC:63:07,145893730222,2.62,1
-50,B0:B4:48:BC:63:07,145893730222,2.38,1
-57,B0:B4:48:BC:63:07,145893730274,4.05,1
-56,B0:B4:48:BC:63:07,145893730274,3.81,1
-48,B0:B4:48:BC:63:07,145893730274,1.9,1
-48,B0:B4:48:BC:63:07,145893730274,1.9,1
-53,B0:B4:48:BC:63:07,145893730274,3.1,1
-53,B0:B4:48:BC:63:07,145893730274,3.1,1
-47,B0:B4:48:BC:63:07,145893730274,1.67,1
-48,B0:B4:48:BC:63:07,145893730274,1.9,1
-56,B0:B4:48:BC:63:07,145893730316,3.81,1
-56,B0:B4:48:BC:63:07,145893730316,3.81,1
-48,B0:B4:48:BC:63:07,145893730316,1.9,1
-48,B0:B4:48:BC:63:07,145893730317,1.9,1
-53,B0:B4:48:BC:63:07,145893730317,3.1,1
-53,B0:B4:48:BC:63:07,145893730317,3.1,1
-48,B0:B4:48:BC:63:07,145893730317,1.9,1
-48,B0:B4:48:BC:63:07,145893730317,1.9,1
-47,B0:B4:48:BC:63:07,145893730370,1.67,1
-47,B0:B4:48:BC:63:07,145893730370,1.67,1
-55,B0:B4:48:BC:63:07,145893730370,3.57,1
