rssi,mac_address,timestamp,distance,receiver
-48,B0:B4:48:BC:63:07,145893727932,1.9,1
-48,B0:B4:48:BC:63:07,145893727932,1.9,1
-47,B0:B4:48:BC:63:07,145893727932,1.67,1
-46,B0:B4:48:BC:63:07,145893727932,1.43,1
-47,B0:B4:48:BC:63:07,145893727932,1.67,1
-47,B0:B4:48:BC:63:07,145893727932,1.67,1
-45,B0:B4:48:BC:63:07,145893727932,1.19,1
-45,B0:B4:48:BC:63:07,145893727973,1.19,1
-49,B0:B4:48:BC:63:07,145893727973,2.14,1
-49,B0:B4:48:BC:63:07,145893727973,2.14,1
-50,B0:B4:48:BC:63:07,145893727973,2.38,1
-50,B0:B4:48:BC:63:07,145893727973,2.38,1
-52,B0:B4:48:BC:63:07,145893727973,2.86,1
-52,B0:B4:48:BC:63:07,145893727973,2.86,1
-58,B0:B4:48:BC:63:07,145893727973,4.29,1
-57,B0:B4:48:BC:63:07,145893728034,4.05,1
-52,B0:B4:48:BC:63:07,145893728034,2.86,1
-57,B0:B4:48:BC:63:07,145893728034,4.05,1
-56,B0:B4:48:BC:63:07,145893728034,3.81,1
-48,B0:B4:48:BC:63:07,145893728034,1.9,1
-47,B0:B4:48:BC:63:07,145893728035,1.67,1
-48,B0:B4:48:BC:63:07,145893728035,1.9,1
-48,B0:B4:48:BC:63:07,145893728035,1.9,1
-49,B0:B4:48:BC:63:07,145893728087,2.14,1
-49,B0:B4:48:BC:63:07,145893728087,2.14,1
-55,B0:B4:48:BC:63:07,145893728087,3.57,1
-49,B0:B4:48:BC:63:07,145893728087,2.14,1
-49,B0:B4:48:BC:63:07,145893728087,2.14,1
-48,B0:B4:48:BC:63:07,145893728087,1.9,1
-51,B0:B4:48:BC:63:07,145893728087,2.62,1
-50,B0:B4:48:BC:63:07,145893728087,2.38,1
-49,B0:B4:48:BC:63:07,145893728129,2.14,1
-49,B0:B4:48:BC:63:07,145893728129,2.14,1
-47,B0:B4:48:BC:63:07,145893728129,1.67,1
-46,B0:B4:48:BC:63:07,145893728129,1.43,1
-48,B0:B4:48:BC:63:07,145893728129,1.9,1
-48,B0:B4:48:BC:63:07,145893728129,1.9,1
-48,B0:B4:48:BC:63:07,145893728129,1.9,1
-46,B0:B4:48:BC:63:07,145893728129,1.43,1
-48,B0:B4:48:BC:63:07,145893728181,1.9,1
-48,B0:B4:48:BC:63:07,145893728181,1.9,1
-48,B0:B4:48:BC:63:07,145893728181,1.9,1
-49,B0:B4:48:BC:63:07,145893728181,2.14,1
-49,B0:B4:48:BC:63:07,145893728181,2.14,1
-55,B0:B4:48:BC:63:07,145893728181,3.57,1
-51,B0:B4:48:BC:63:07,145893728181,2.62,1
-51,B0:B4:48:BC:63:07,145893728181,2.62,1
-55,B0:B4:48:BC:63:07,145893728223,3.57,1
-57,B0:B4:48:BC:63:07,145893728223,4.05,1
-57,B0:B4:48:BC:63:07,145893728223,4.05,1
-51,B0:B4:48:BC:63:07,145893728223,2.62,1
-51,B0:B4:48:BC:63:07,145893728223,2.62,1
